序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
743,,南宫雅苑小区,北京市丰台区王佐镇南宫村,"39.8031728739,116.1566176682",北京南宫恒业物业管理有限公司,2000,584,2,0,37150,100,尚未接洽谈判,,北京
744,,舒至嘉园,北京市海淀区交大东路60号,"39.9467035968,116.3498731431",北京仕邦博睿物业管理有限责任公司,2002/6/7,580,2,0,83765,80,已接洽未签约,,北京
745,,大隐名座(舒至嘉园）,北京市海淀区交大东路60号,"39.9462185968,116.3498531431",北京仕邦博睿物业,2003年6月,580,1,0,86349,100,尚未接洽谈判,,北京
746,,新兴年代,海淀区太平路36号院,"39.8980174306,116.2694836814",北京建创新兴物业管理有限公司,2006.5.1,580,2,0,92750,90,尚未接洽谈判,,北京
747,,信和嘉园,北京市西城区马连道15号,"39.8807582458,116.3254696689",北京市均豪物业管理股份有限公司,2006/6/7,578,2,0,108690,90,已接洽未签约,,北京
748,,华普花园,北京市东城区东直门南大街9号,"39.9362527357,116.4331343582",北京华普朝阳物业管理有限公司,2002/11/21,575,2,0,70132,80,尚未接洽谈判,,北京
749,,天下儒寓、天龙华鹤,北京市丰台区丰台园产业基地东区1期15-C地块,"40.0710909740,116.2373806912",北京宝隆城房地产开发经营中心,2005,574,2,0,48688,60,已接洽未签约,,北京
750,,福海小区,北京市丰台区临泓路31号院,"39.8472757271,116.3919579261",北京福海伟业物业管理有限公司,2001,574,2,0,65638,95,尚未接洽谈判,,北京
751,,博望园,北京市海淀区羊坊店东路五号博望园小区,"39.9044892598,116.3238827856",北京博望物业管理有限公司,2002,572,2,0,80387,90,尚未接洽谈判,,北京
752,,北京国际友谊花园,北京市朝阳区左家庄路2号,"39.9565555588,116.4492054905",北京达文物业管理有限公司,1997,572,2,0,66079,85,已接洽未签约,,北京
753,,亚奥人家,北京市朝阳区安翔里25、27号楼,"39.9926254009,116.3817449805",北京金宇隆物业管理有限责任公司,1999/10/15,572,2,0,68920,150,尚未接洽谈判,,北京
754,,时代之光名苑,西城区西直门北大街45,"39.9490324861,116.3557050752",北京鲁能物业服务有限责任公司,2001.11.21,572,1,0,81469,85,尚未接洽谈判,,北京
755,,澳景华庭,花虎沟8号院,"40.0161617817,116.3650476772",北京天作物业管理有限公司,2003/7/9,571,2,0,82011,100,已接洽未签约,,北京
756,,五栋大楼,北京市西城区车公庄大街九号院,"39.9333685639,116.3492142631",北京隆盛世达物业管理有限公司,2005、9、2,570,2,0,106417,100,已接洽未签约,,北京
757,,浉城百丽,亦庄经济技术开发区天宝中街,"39.7903567818,116.4917855400",山西云馨物业管理有限责任公司北京第二分公司,2002.1.1,570,1,0,55065,150,尚未接洽谈判,,北京
758,,银谷美泉,北京市朝阳区林泉街8号院2号楼2-01室,"39.9378538283,116.5253850240",北京银谷世纪物业管理有限公司,2008/9/8,568,2,0,81223,90,已接洽未签约,,北京
759,,荣上居,北京市海淀区知春路荣上居公寓,"39.9795747838,116.3383802698",北京荣尚居时代投资管理有限公司,2006年7月,567,1,0,96188,100,尚未接洽谈判,,北京
760,,金石美苑,北京市朝阳区南湖南路16号院,"39.9913357111,116.4633791372",北京金泽源物业管理有限公司,2012/6/30,565,2,0,103404,120,尚未接洽谈判,,北京
761,,瑞景嘉园,北京市朝阳区朝阳区西坝河北路,"39.9677471595,116.4407863038",北京华智物业管理有限公司,2003/7/26,560,2,0,74000,85,尚未接洽谈判,,北京
762,,博雅德园,北京市海淀区西二旗北路,"40.0575468939,116.3139017456",北京市均豪物业管理股份有限公司,2001/6/7,560,2,0,68234,100,已接洽未签约,,北京
763,,春晖园,北京市海淀区德政路春晖园,"40.0521557016,116.2678952891",北京旺达家兴物业管理有限公司,2002/9/8,560,2,0,45873,100,已接洽未签约,,北京
764,,金地格林,榆东一街6号院,"39.9491823008,116.6542036724",金地格林格林物业管理有限公司通州分公司,2013.6.1,560,1,0,45098,75,尚未接洽谈判,,北京
765,,天天朝阳,北京市朝阳区甘露园西里8号,"39.9163061610,116.5100918559",天津市红磡物业经营管理有限公司北京朝阳分公司,2006.9.30,560,1,0,60727,100,尚未接洽谈判,,北京
766,,未来明珠家园,丰台区南三环马家堡西路路西,"39.8520557789,116.3707453996",北京百泽霖物业,2003年6月,560,1,0,54508,70,尚未接洽谈判,,北京
767,,悠胜美苑小区,北京市东城区永外管村32号院悠胜美苑物业办公室,"39.8631056355,116.3937551905",北京信房物业管理有限责任公司,2001/8/6,553,2,0,65692,100,已接洽未签约,,北京
768,,康桥水郡,北京市海淀区泉宗路10号,"39.9630311073,116.2958949535",北京安泰众和物业管理有限公司,2004,550,3,3,144857,90,已经安装,,北京
769,,璟上璟,北京市石景山区时代花园东街8号院,"39.9177771398,116.2056901666",北京茂华物业服务有限公司,2009,550,2,0,56000,100,已接洽未签约,,北京
770,,光大水墨风景,海淀万柳中路,"39.9641754138,116.2947980647",中海宏洋物业管理有限公司,2005.10.1,550,2,0,157000,150,尚未接洽谈判,,北京
771,,光大西园,北京市海淀区万柳,"39.9649354138,116.2944180647",中海宏洋物业管理有限公司,2005/,548,2,0,156958,110,已经签约,,北京
772,,莲馨嘉园,莲花池西里11号,"39.8904203711,116.3061021480",乐生活（北京）智慧社区投资发展股份有限公司,2002,546,2,0,56607,70,尚未接洽谈判,,北京
773,,红玺园,太阳宫二街,"39.9786702550,116.4397570938",北京懋源鸿玺物业管理有限公司,2011,545,2,0,154725,160,尚未接洽谈判,,北京
774,,万科青青家园,北京市朝阳区豆各庄乡5号院万科青青家园,"39.8651582883,116.5782848659",北京万科物业服务有限公司,2000、/9/8,540,2,0,45820,100,已接洽未签约,,北京
775,,德胜佳苑小区,北京市西城区德外大街,"39.9515802445,116.3763828461",中发伟业物业管理有限公司,2008/8/5,539,1,0,14908,80,尚未接洽谈判,,北京
776,,朝阳捷座,朝阳区石佛营东里134号院,"39.9347535101,116.5079698359",北京东岳物业管理有限责任公司 ,2005,536,2,0,64721,80,尚未接洽谈判,,北京
777,,汇成家园,北京市朝阳区青年路22号院,"39.9285058155,116.5175093349",北京汇荣嘉和物业管理有限公司,2008/3/16,535,1,0,69273,100,尚未接洽谈判,,北京
778,,炫彩嘉轩,北京市朝阳区望京西园一区134号楼,"40.0030383077,116.4778111731",北京银河天地物业管理有限公司,2006/9/8,534,1,0,79964,90,已接洽未签约,,北京
779,,时代芳群,北京市丰台区方庄芳群园一区3号院,"39.8638929463,116.4249395138",北京方庄物业管理有限责任公司,2004,532,2,0,72249,80,尚未接洽谈判,,北京
780,,尚品嘉园,阜石路甲69号,"39.9270587601,116.2279674112",北京昌泽物业管理有限公司,2005,530,2,0,110000,90,尚未接洽谈判,,北京
781,,清河文苑,北京市海淀区清河中街28号,"40.0294654968,116.3424820842",北京国瑞嘉物业管理有限公司,2001,530,2,0,52112,80,尚未接洽谈判,,北京
782,,众亿嘉园,北京市朝阳区管庄东里1号,"39.9207100130,116.6036608826",北京金盛基业物业管理有限公司,2011/6/13,530,3,0,40031,90,已接洽未签约,,北京
783,,龙熙顺景,北京市大兴区庞各庄,"39.6352783190,116.3232930191",北京恒富物业服务有限公司,2010/6/18,528,1,0,31273,380,尚未接洽谈判,,北京
784,,凌云居,北京市西城区广安门内大街116号,"39.8888907449,116.3671125440",北京华汇物业管理有限责任公司,2000/6/30,528,1,0,77033,110,尚未接洽谈判,,北京
785,,城市亮点小区,北京市东城区民主北街26号,"39.8679606151,116.4021770093",北京鹏昊物业管理有限公司,2001/9/12,528,3,0,77615,100,已接洽未签约,,北京
786,,嘉丽园小区,北京市丰台区马家堡西路嘉园二里45楼B1,"39.8477657789,116.3706353996",北京嘉丽园物业管理有限责任公司,2001/12/1,526,1,0,59969,60,尚未接洽谈判,,北京
787,,海润国际公寓,北京市朝阳区将台路乙2号,"39.9763762459,116.4826618086",北京市圣瑞物业服务有限公司,2003/5/8,522,2,0,74397,90,已接洽未签约,,北京
788,,丰融园,北京市西城区什坊小街,"39.9172863203,116.3678879484",北京麦斯顿物业管理有限公司,2004,521,1,0,180221,85,尚未接洽谈判,,北京
789,,建国国际公寓,北京市东城区建国门内大街贡院西街9号,"39.9085515957,116.4308993282",北京鼎铭物业管理有限公司,2004,520,1,0,95000,80,尚未接洽谈判,,北京
790,,鑫雅苑,北京市海淀区皂君庙14号,"39.9614606247,116.3389260254",北京三元食品股份有限公司,2000/4/6,520,3,0,85657,80,已接洽未签约,,北京
791,,朝阳大悦城公寓,朝阳区朝阳北路与青年路交汇处,"39.9224604621,116.5179843549",北京凯莱物业管理有限公司,2010.12.30,520,1,0,38741,80,已接洽未签约,,北京
792,,霄云里8号,霄云路,"39.9219101073,116.4435596893",北京汉唐盛世投资管理有限公司,2009,518,2,0,51603,90,尚未接洽谈判,,北京
793,,阅园,丰台区西四环中路112号,"39.8818542314,116.2820214614",北京市均豪物业管理股份有限公司居用分公司,2016,517,3,7,78185,80,已经安装,,北京
794,,文成建筑,北京市丰台区成寿寺路甲1号院内1号楼1层4单元102室,"39.8581119409,116.4446542749",北京华厦兴业物业管理有限公司,2009/10/16,516,1,0,67284,110,尚未接洽谈判,,北京
795,,鑫兆佳园,北京市朝阳区东苇路9号院,"39.9216653712,116.5863715115",北京正中方物业管理有限责任公司,2002,516,2,0,67786,60,尚未接洽谈判,,北京
796,,中景濠庭,北京市东城区安德路12号（C坐B1层）,"39.9507613784,116.3989545482",北京中景濠庭物业管理有限责任公司,2008,516,2,0,67786,60,尚未接洽谈判,,北京
797,,华阳家园,姚家园,"39.9316367215,116.4749237607",北京华阳之星物业管理有限责任公司,2003/1/1,512,1,0,73679,77,尚未接洽谈判,,北京
798,,首创禧瑞都苑,北京市朝阳区朝阳路139号院,"39.9185272680,116.4662194963",北京仲量联行物业管理服务有限公司,2000,512,2,0,67000,70,尚未接洽谈判,,北京
799,,珠江拉维,北京市通州区永顺,"39.9380673762,116.6873682763",广东康景物业服务有限公司,2005,512,2,0,5500,80,尚未接洽谈判,,北京
800,,城市出品,安定门外大街,"39.9704360617,116.4130180170",北京金银建物业服务有限公司,2005.7.8,512,1,0,77948,90,尚未接洽谈判,,北京
801,,盛世嘉园,北京市朝阳区建国路98号,"39.9063578144,116.4716005963",北京盛世物业服务有限公司,2000/7/8,511,2,0,67694,90,已接洽未签约,,北京
33,,中关村公馆,北京市海淀区海淀中街16号,"39.9774523172,116.3120427268",北京中经世纪物业管理股份有限公司,2006,506,2,0,58446,70,已经签约,,北京
802,,迎曦园,北京朝阳区石佛营东里131号,"39.9341165101,116.5054668359",北京紫萝园物业管理有限公司,2002,504,2,0,56427,85,尚未接洽谈判,,北京
803,,玉树临枫,北京市海淀区闵庄路,"39.9701248044,116.2433446022",北京和润物业管理有限公司,2006/12/20,500,2,0,65000,160,已接洽未签约,,北京
804,,酷特华庭,北京市朝阳区晨光家园102号楼,"39.9296975101,116.5081358359",北京恒宝升物业管理有限公司,2006/6/25,500,1,0,66699,60,尚未接洽谈判,,北京
805,,龙都国际公寓,大屯,"40.0023442944,116.4137515370",北京瑞来隆安泰物业管理有限公司,2000/9/7,500,1,0,60987,80,已接洽未签约,,北京
806,,霞公尊府,北京市东城区霞公府街3号,"39.9100084904,116.4076338382",北京世邦魏理仕物业管理服务有限公司,2010/7/8,500,2,0,130470,100,已接洽未签约,,北京
807,,华海园,北京市朝阳区老君堂村,"39.8666635655,116.6145703382",北京市梦乐园物业管理有限责任公司,2000/7、7,500,1,0,38950,80,已接洽未签约,,北京
808,,东亚三环中心,北京市丰台区马家堡路36号院,"39.8382700662,116.3710780196",北京天岳恒房屋经营管理有限公司,2011/4/8,500,1,0,76360,90,已接洽未签约,,北京
809,,西屋国际公寓,北京市海淀区苏州街12号,"39.9805953172,116.3068477268",北京欣洁物业管理有限公司,2010/1/1,500,2,0,81656,90,已接洽未签约,,北京
810,,星河城,丰台玉泉营环岛东南侧,"39.8448643906,116.3618590019",北京星河城物业管理有限公司,2000.5.1,500,2,0,70000,80,尚未接洽谈判,,北京
811,,乐想汇,北京市朝阳区来广营,"40.0502756385,116.4385564126",中铁建物业,2012/,500,1,1,56000,90,已经安装,,北京
979,,玲珑天地,北京市海淀区西四环北路160号,"39.9319937260,116.2766579159",北京金隅物业管理有限责任公司,2012/6/30,500,1,0,48872,44,尚未接洽谈判,,北京
812,,A派公寓,朝阳东三环国贸桥往南800米路东,"39.8965770808,116.4682401163",北京中原华夏物业顾问公司,2006.5.12,490,2,0,98500,130,尚未接洽谈判,,北京
813,,九龙家园,北京市大兴区西红门,"39.7997690769,116.3434940821",浙江华夏物业管理有限公司,2001/5/1,487,2,0,43295,220,尚未接洽谈判,,北京
814,,左安溪园小区,北京市东城区左安溪园小区,"39.8753199551,116.4380609549",北京崇开嘉信物业管理有限公司,2004,486,1,0,101689,110,尚未接洽谈判,,北京
815,,信德园,北京市西城区鸭子桥路1号,"39.8767143544,116.3457616786",北京京瑞通物业管理有限公司,2002/3/5,486,1,0,67411,108,尚未接洽谈判,,北京
816,,亮马水晶小区,北京市朝阳区酒仙桥南路9号院,"39.9644562810,116.4967299312",北京德宏物业管理有限责任公司,2003,481,1,0,65079,85,已接洽未签约,,北京
817,,博雅园,北京市农展馆南路9号,"39.9356452878,116.4712606507",北京世纪博雅物业管理有限公司,2003/9/1,476,1,0,836555,80,已接洽未签约,,北京
818,,鑫宝苑,北京市丰台区临泓路36号院,"39.8448947319,116.3838406628",北京福海伟业物业管理有限公司,2001,472,1,0,55502,85,尚未接洽谈判,,北京
819,,光彩国际公寓,北京市朝阳区工人体育场西路18号,"39.9278391136,116.4439780293",北京华海物业管理有限公司,2003/1/1,472,1,0,92113,210,尚未接洽谈判,,北京
820,,华辉苑,北京市朝阳区华威南路15号,"39.8703115582,116.4593642140",北京嘉亮物业管理有限公司,2000/3/10,472,1,0,55108,150,尚未接洽谈判,,北京
821,,馨莲茗苑,马连道路甲10号,"39.8839582458,116.3275096689",北京馨莲茗园物业服务有限公司,2001年6月,471,1,0,82312,80,尚未接洽谈判,,北京
822,,蓝色澳林,海淀清河桥东500米(清河北岸),"40.0310194494,116.3515475066",北京霞光物业管理有限公司,2003.6.10,470,2,0,64000,80,尚未接洽谈判,,北京
823,,丹青府,海淀田村路与砂石厂路东南角,"39.9289840714,116.2419029363",北京大苑仁嘉物业,2007/,470,2,2,71392,85,已经安装,,北京
824,,立恒名苑,北京市西城区南滨河路23号,"39.8834743544,116.3477016786",北京满天星物业管理有限责任公司,2002,467,1,0,52759,90,已接洽未签约,,北京
825,,阳光上东,将台,"39.9652613396,116.4836768486",第一太平戴维斯物业顾问（北京）有限公司,2007,467,1,0,90511,90,尚未接洽谈判,,北京
826,,华亭嘉园,亚运村街道,"39.9866744009,116.3847959805",华润置地(北京)物业管理有限责任公司,2000,467,2,0,71006,50,尚未接洽谈判,,北京
827,,摩卡空间,通州区新华大街164号,"39.9072364623,116.6600827957",军港助业（固安）物业服务有限公司北京分公司,2001.1.1,467,1,0,55081,90,尚未接洽谈判,,北京
828,,悦廷茗苑,北京市北京经济技术开发区博兴七路,"39.7953510958,116.5066647226",北京航腾物业管理有限责任公司,2004,460,1,0,76000,70,尚未接洽谈判,,北京
829,,世豪花园,北京市朝阳区十八里店老君堂村,"39.8436375376,116.5071396770",北京世豪物业管理有限公司,1999/4/9,460,1,0,50794,70,已接洽未签约,,北京
830,,玉阜嘉园,玉泉路,"39.9235992845,116.2547338347",均豪居用（北京）物业管理有限公司,2005,460,1,0,62000,80,已接洽未签约,,北京
831,,鸿泰佳园,北京市朝阳区太阳宫乡西坝河北里26号院,"39.7269822606,116.5570414124",北京首佳物业管理有限公司,2003/6/9,454,3,0,73857,90,已接洽未签约,,北京
832,,格林莱雅,北京市朝阳区垡头金蝉里22号院,"39.8666911376,116.5065615470",北京格林世纪物业管理有限公司,2008,452,2,0,65767,85,尚未接洽谈判,,北京
833,,澳林park国际公寓,林萃西里43号楼地下一层,"40.0164737817,116.3692376772",北京城市绿洲物业管理有限公司,2003,450,1,0,89000,85,尚未接洽谈判,,北京
834,,金龙公寓,北京市朝阳区新北路83,"40.0272824368,116.4503756993",北京房修一物业管理有限公司,2004,450,1,0,67000,110,尚未接洽谈判,,北京
835,,紫萝园,北京朝阳区石佛营东里133号院,"39.9361563425,116.5049545268",北京紫萝园物业管理有限公司,2002,450,1,0,61035,90,尚未接洽谈判,,北京
836,,名苑雅居,北京市朝阳区北沙滩白庙路甲1号,"40.0092586216,116.3718564372",北京鹏海物业管理有限公司,2000/5/10,448,1,0,77075,70,已接洽未签约,,北京
837,,静馨嘉苑,北京市丰台区成寿寺路31号,"39.8493799587,116.4458472772",北京地杰物业管理有限公司,2001,444,1,0,56000,95,尚未接洽谈判,,北京
838,,百朗园,北京市海淀区复兴路甲36号,"39.9064742435,116.2635170759",北京北邮物业管理有限责任公司,2000,443,1,0,61178,110,已接洽未签约,,北京
839,,圣华里,北京市海淀区田村西口,"39.9288688880,116.2400575739",北京阜石物业管理中心,2007,442,2,0,71392,69,尚未接洽谈判,,北京
840,,大西洋新城,北京市朝阳区广顺北大街33号,"39.9924385216,116.4659324052",北京盛世物业服务有限公司,1999/7/8,440,1,0,89514,100,已接洽未签约,,北京
841,,黄金苑,朝阳区北苑路5号,"40.0428306876,116.4132364914",北京黄金物业管理有限公司,1999.10.12,440,2,0,50000,87,尚未接洽谈判,,北京
842,,财富嘉园,北京市朝阳区小营路19号,"39.9915325202,116.4240007670",北京富利华物业管理有限公司,2004,438,1,0,59000,105,尚未接洽谈判,,北京
843,,九和苑小区,北京市西城区北礼士路新华里10院,"39.9350785804,116.3519337031",北京城建燕远物业管理有限责任公司,2002,437,1,0,116910,78,尚未接洽谈判,,北京
844,,紫台家园,北京市丰台区青塔西路52号院,"39.8823475449,116.2656347414",北京万科物业服务有限公司,2006/3/6,436,2,0,74276,90,已接洽未签约,,北京
845,,万科紫台,青塔西路52号院,"39.8820749749,116.2647580214",北京万科物业服务有限公司,2006.12.30,436,1,0,73803,100,尚未接洽谈判,,北京
846,,金岛花园,北京市朝阳区西坝河南路,"39.9614179956,116.4344328426",北京今日今典物业管理有限责任公司,2003/10/1,432,2,0,73650,80,已接洽未签约,,北京
847,,博泰公寓,北京市朝阳区南湖东园122号,"39.9111137161,116.4795406042",北京首万物业服务有限公司,2001/5/8,432,1,0,40183,100,已接洽未签约,,北京
848,,风格派,朝阳北苑路甲166号,"39.9089900091,116.6423402647",北京世联理仕物业管理有限责任公司,2007/,432,1,1,82128,90,已经安装,,北京
849,,牛街18,宣武牛街南口东片,"39.8857505553,116.3645905763",北京东网物业管理有限公司,2004.10.12,430,2,0,84000,80,尚未接洽谈判,,北京
850,,樱桃源,宣武南樱桃二条,"39.8809571705,116.3621195163",康宁物业管理有限公司,2004.5.1,430,1,0,93200,80,尚未接洽谈判,,北京
851,,雍景天成,北京市石景山区西黄新村东里,"39.9355002325,116.2095181566",北京万佳鑫物业管理有限责任公司,2006/6/9,428,1,0,58736,90,已接洽未签约,,北京
852,,聚龙花园,北京市东城区新中街68号,"39.9299091136,116.4417380293",北京中天楼宇综合管理有限公司,2001,428,1,0,75121,70,尚未接洽谈判,,北京
853,,紫荆豪庭,东三环北路30号紫荆豪庭,"39.9244773385,116.4623494884",长城物业集团股份有限公司,2004,426,2,2,55340,120,已经安装,,北京
854,,铂晶豪庭小区,东直门外十字坡,"39.9368081198,116.4392617338",北京东方世纪物业管理有限公司,2006,420,1,0,85000,90,尚未接洽谈判,,北京
855,,南岸一号,北京市朝阳区高碑店乡西店村南岸一号小区,"39.9054971087,116.5186360105",北京西店汇佳物业管理有限公司,2008,420,2,0,78000,95,尚未接洽谈判,,北京
856,,燕尚园,清河,"40.0487371082,116.3134525156",北京金地格林物业管理有限公司,2006/11/8,416,2,0,72776,100,尚未接洽谈判,,北京
857,,泓景家园,北京市海淀区蓝靛厂南路39号,"39.8392072786,116.3895353061",北京市均豪物业管理股份有限公司,2004/5/9,412,1,0,106350,80,已接洽未签约,,北京
858,,青春汇馆,北京市朝阳区朝阳北路199号,"39.9237842680,116.4727294963",北京市均豪物业管理股份有限公司,2004/2/4,411,1,0,65330,100,已接洽未签约,,北京
859,,亮马名居,亮马桥路,"39.9519715568,116.4756330742",北京万科物业服务有限公司,2002/8/6,410,1,0,83761,100,已接洽未签约,,北京
860,,新新天第家园,北京市丰台区大红门三星庄2号院,"39.8420390664,116.4036877949",北京金泰物业管理有限公司,2005/8/19,409,2,0,61305,100,已接洽未签约,,北京
861,,叁空间家园,北京市朝阳区北四环东路115号,"39.9898325202,116.4212607670",北京达文物业管理有限公司,2005,400,1,0,78089,95,尚未接洽谈判,,北京
862,,北京INN,北京市东城区东水井胡同5号,"39.9222347155,116.4319176682",北京鼎铭物业管理有限公司,2007,400,1,0,50000,90,尚未接洽谈判,,北京
863,,东景苑小区,北京市朝阳区南新园中路113楼,"39.8707743927,116.4674276119",北京三合雅居物业管理有限公司,2002/5/6,400,1,0,76854,90,已接洽未签约,,北京
864,,森根国际,朝阳来广营西路5号,"40.0228860808,116.4195971114",森根国际物业管理有限公司,2001.10.1,400,1,0,40200,80,尚未接洽谈判,,北京
865,,玫瑰御园,海淀蓝靛厂南路中段，昆玉河西侧,"39.9399040004,116.2930925347",北京均豪物业管理有限公司,2004.10.15,400,2,0,106000,160,尚未接洽谈判,,北京
866,,艾瑟顿国际公寓,北京市海淀区海淀南路34号,"39.9745797562,116.3031927135",北京达尔文国际酒店物业管理有限公司,2006,396,1,0,71213,90,尚未接洽谈判,,北京
867,,富力爱丁堡公馆,北京市朝阳区白家庄路1号,"39.9286667890,116.4595883884",北京恒富物业服务有限公司,2006/11/7,394,1,0,105368,135,已接洽未签约,,北京
868,,大成时代中心,北京市丰台区西四环6号院,"39.8888756978,116.2739012014",北京金隅大成物业管理有限公司,2010/1/1,392,1,0,47885,100,已接洽未签约,,北京
869,,芳馨园,西坝河南路6号,"39.9571961322,116.4355084138",北京润豪物业管理有限公司,2001/4/7,391,1,0,88823,70,已接洽未签约,,北京
870,,中泰雅轩,北京市朝阳区十里堡东里109号楼,"39.9175858598,116.5043613668",北京全鑫物业管理有限公司,2004/5/5,384,2,0,52473,80,已接洽未签约,,北京
871,,和泰园小区,北京市朝阳区西坝河太阳宫路甲3号,"39.9723881595,116.4420553038",北京首佳物业管理有限公司,2002/4/5,384,1,0,73045,100,已接洽未签约,,北京
872,,嘉和丽园公寓,北京市朝阳区霄云路32号,"39.9582725320,116.4645042228",北京锦江北方物业管理有限公司,2011/4/17,374,1,0,63949,240,尚未接洽谈判,,北京
873,,绿城北京诚园,北京市朝阳南沙滩东路3号,"39.9975344093,116.3773054305",浙江绿城文化策划有限公司,2012.1.2,368,1,0,119649,100,尚未接洽谈判,,北京
874,,枫泽园小区,北京市丰台区樊家村甲4号院,"39.8368203344,116.3108972135",北京房修一物业管理有限公司,2000,366,1,0,60671,80,尚未接洽谈判,,北京
875,,翠成馨园,北京市朝阳区垡头地区,"39.9365927275,116.7478309012",北京住总北宇物业服务有限责任公司,2009,366,1,0,61000,60,尚未接洽谈判,,北京
876,,水岸庄园,北京市朝阳区红军营西路甲2号,"40.0294513017,116.4359734126",国贸物业酒店管理有限公司,2012,366,1,0,46736,90,尚未接洽谈判,,北京
877,,美欣家园,小营东路16号院美欣家园,"40.0391886622,116.3442602942",北京龙城兴业物业管理有限公司,2005.6.6,366,1,0,62809,95,尚未接洽谈判,,北京
878,,环卫家园,北京市朝阳区八里庄北里,"39.9284793182,116.4991003368",北京博宇嘉物业管理有限公司,2000,364,1,0,47600,70,已接洽未签约,,北京
879,,佳境天城,朝阳区望京中环南路甲2号,"39.9802602459,116.4765148086",鲁能物业,2002,364,1,0,42311,112,尚未接洽谈判,,北京
880,,逸盛阁,北京市朝阳区新东路10号(逸盛阁),"39.9381721911,116.4508772805",北京金罗马物业管理有限公司,2010/12/15,360,1,0,77557,100,已接洽未签约,,北京
881,,和平新城,北京市东城区民旺园小区29号楼B2物业部,"39.9521917407,116.4262880626",北京强佑物业管理有限公司,2003/8/9,360,2,0,99420,80,已接洽未签约,,北京
882,,利山公馆,建国门内大街,"39.9083425957,116.4326923282",北京富华行物业管理有限公司,2004,359,1,0,98000,110,尚未接洽谈判,,北京
883,,清琴麓苑,清琴麓苑小区,"39.9715609874,116.2270154156",北京万科物业服务有限公司,2000/2/8,358,1,0,67340,100,已接洽未签约,,北京
884,,伊东漪龙台,潘家园南里27号,"39.8757313856,116.4474431717",北京首华物业管理有限公司,2010/7/2,355,1,0,70675,100,已接洽未签约,,北京
885,,丽水湾畔家园,北京市东城区广渠门北里,"39.8949689622,116.4420093049",北京鑫亚东方物业管理有限公司,2002/3/6,353,1,0,79437,90,已接洽未签约,,北京
886,,枫蓝国际中心公寓,北京市海淀区西直门北大街32号,"39.9531624861,116.3570150752",北京格林物业管理有限公司,2001,352,1,0,96268,120,尚未接洽谈判,,北京
887,,畅春园,颐和园路8号,"39.9885656940,116.3047400480",北京海龙高科物业管理有限公司,2001,352,1,0,68605,80,尚未接洽谈判,,北京
888,,康城花园,北京市朝阳区双桥东路9号,"39.8854375688,116.5993032926",北京康城花园物业管理有限公司,2003/12/4,350,1,0,50243,220,尚未接洽谈判,,北京
889,,万方国际公寓,北京市朝阳区望京西路429号楼,"39.9963574942,116.4738949052",北京万方新源物业服务有限公司,2001/8/9,350,1,0,42680,90,已接洽未签约,,北京
890,,英特公寓,北京市朝阳区西坝河西里28号,"39.9676181595,116.4380353038",北京银达物业管理有限责任公司,2002/6/7,350,1,0,62398,90,已接洽未签约,,北京
891,,丽水湾畔,崇文广渠门立交桥西北角,"39.8949689622,116.4420093049",北京鑫亚东方物业管理有限公司,2002.10.12,350,1,0,79400,140,尚未接洽谈判,,北京
892,,泰和嘉苑,北京市西城区牛街西里二区10号楼,"39.8849071705,116.3617895163",北京恒嘉基业物业管理有限公司,2003/7/1,347,1,0,90901,90,尚未接洽谈判,,北京
893,,水郡长安家园,北京市朝阳区双桥水郡长安家园,"39.9057954075,116.5714407480",北京诚智慧中物业管理有限公司,2000,344,1,0,44256,95,尚未接洽谈判,,北京
894,,北京京达国际公寓,北京市朝阳区朝阳公园西路11号,"39.9378802878,116.4732826507",北京京达物业管理有限公司,2002/12/26,338,1,0,58703,180,尚未接洽谈判,,北京
895,,豪景佳苑,北京市海淀区知春路108号,"39.9760212393,116.3213343545",北京豪景物业管理有限公司,1999,336,1,0,71439,80,尚未接洽谈判,,北京
896,,中水金海嘉苑,北京市朝阳区石佛营东里136号院,"39.9361945892,116.5078681559",北京中水嘉源物业管理有限责任公司,2001,336,1,0,62321,80,尚未接洽谈判,,北京
897,,太阳国际公馆,北京市朝阳区西坝河北里27,"39.9707981595,116.4408553038",北京华智物业管理有限公司,2002,335,1,0,76009,130,尚未接洽谈判,,北京
898,,城市经典小区,北京市丰台区科学城恒富街2号5号楼,"39.8333009390,116.2932252114",北京茂云房地产咨询有限公司,2001,330,1,0,45223,100,尚未接洽谈判,,北京
899,,锦官苑,北京市西城区车公庄大街新华里16号院,"39.9333685639,116.3513942631",北京中实杰肯道夫物业管理有限公司,2004,330,1,0,133220,100,尚未接洽谈判,,北京
900,,朝阳首府,北京市东城区朝阳门内大街8号,"39.9241947155,116.4305676682",北京假日阳光物业管理有限公司,2011/1/2,327,1,0,104016,120,尚未接洽谈判,,北京
901,,锦湖园公寓,北京市朝阳区白家庄东里23号,"39.9299177215,116.4650807607",北京锦湖园物业管理有限公司,2000/12/15,322,1,0,64144,118,尚未接洽谈判,,北京
902,,花园公寓,北京市海淀区花园东路32号,"39.9778905104,116.3706099728",北京牡丹风情物业管理有限公司,2005,321,1,0,84231,70,尚未接洽谈判,,北京
