序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
561,,御翠豪庭,上海市长宁区黄金城道688弄1-18,"121.406373,31.202281",上海家利物业,2008.8,967,3,0,111779,120,尚未接洽谈判,,上海
562,,中山公寓,上海市长宁区长宁路1277弄1-25号,"121.418882,31.222453",上海中盛物业,2002.6,916,3,0,83986,85,已接洽未签约,,上海
563,,大家源新城,上海市长宁区万航渡路2088弄,"121.418494,31.227961",上海联源物业,2002.1,858,3,0,90401,80,尚未接洽谈判,,上海
564,,苏堤春晓名苑,普陀区长寿路800弄,"121.436044,31.243055",上海威斯特物业,2005,6947,20,0,140000,130,尚未接洽谈判,,上海
565,,和泰玫瑰园,虹口区东长治路665弄,"121.506736,31.25761",上海和泰花园物业管理有限公司,2001,2200,7,0,115000,130,尚未接洽谈判,,上海
566,,都华名苑,普陀区陕西北路1789弄,"121.444241,31.251788",上海新吉物业,2006,2750,9,0,110000,92,尚未接洽谈判,,上海
567,,光明城市花园,普陀区西康路1288弄,"121.444555,31.250622",上海万泰城市建设有限公司,2003,3168,10,0,100000,120,尚未接洽谈判,,上海
568,,东方都市景苑,虹口区公平路768弄,"121.507372,31.265719",上海北外滩物业管理有限公司,2005,2646,8,0,100000,98,尚未接洽谈判,,上海
569,,大华清水湾花园（一期）,普陀区凯旋北路1555弄,"121.419956,31.233177",瑞运物业,2004,7392,24,0,100000,120,尚未接洽谈判,,上海
570,,世博花园,虹口区四达路58弄,"121.498081,31.273761",上海广伟置业有限公司,2009,3746,12,0,100000,128,尚未接洽谈判,,上海
571,,新湖明珠城北区,普陀区东新路88弄,"121.43385,31.249301",上海新湖物业,2004,1264,4,0,100000,108,尚未接洽谈判,,上海
572,,建邦16区,虹口区天宝路466弄,"121.503032,31.272362",上海振翔物业管理有限公司,2016,2200,7,0,100000,120,尚未接洽谈判,,上海
573,,新湖明珠城南区,普陀区东新路99弄,"121.434547,31.248235",上海新湖物业,2004,1628,5,0,100000,98,尚未接洽谈判,,上海
574,,新湖明珠城（北区一标）,普陀区东新路88弄,"121.43385,31.249301",上海新湖物业,2004,1798,6,0,100000,120,尚未接洽谈判,,上海
575,,天峰公寓二期,虹口区赤峰路626弄,"121.491709,31.288535",上海振新物业管理公司,2000,594,2,0,100000,86,尚未接洽谈判,,上海
576,,建工小区（天峰公寓一期）,虹口区赤峰路626弄4、5、6号,"121.491593,31.289919",上海振新物业管理公司,2000,1540,5,0,100000,86,尚未接洽谈判,,上海
577,,圣骊澳门苑,普陀区澳门路58弄,"121.454154,31.253518",上海圣石置业有限公司,2003,4400,14,0,99000,128,尚未接洽谈判,,上海
578,,中信和平家园,虹口区天宝路558号,"121.504677,31.274099",狮城怡安(上海)物业管理有限公司,2003,4450,14,0,99000,120,尚未接洽谈判,,上海
579,,名江七星城,虹口区东汉阳路309弄,"121.501445,31.25752",上海虹宸置业发展有限公司,2003,3454,10,0,95000,138,尚未接洽谈判,,上海
580,,书香公寓,虹口区赤峰路59弄,"121.508352,31.283982",上海中星集团申城物业有限公司,2003,2937,10,0,95000,118,尚未接洽谈判,,上海
581,,秋月枫舍,普陀区镇坪路177弄,"121.435681,31.254639",上海沙田物业管理有限公司,2001,2486,8,0,95000,126,尚未接洽谈判,,上海
582,,鸿旭豪苑,虹口昆明路388弄1-2号,"121.518408,31.264051",上海北外滩物业管理有限公司,2007,1738,6,0,95000,98,尚未接洽谈判,,上海
583,,安居兰庭,普陀区兰溪路180号,"121.409915,31.249162",上海科汇置业有限公司,2012,1650,5,0,95000,136,尚未接洽谈判,,上海
584,,逸流公寓,普陀区普雄路29号,"121.428225,31.243467",上房物业,2014,1936,6,0,93000,118,尚未接洽谈判,,上海
585,,紫虹嘉苑,虹口区岳州路399弄,"121.509377,31.266729",上海真贤物业管理有限公司,2005,3300,10,0,93000,120,尚未接洽谈判,,上海
586,,紫虹嘉苑二期,虹口区岳州路399弄,"121.509377,31.266729",上海北外滩物业管理有限公司,2013,550,2,0,93000,116,尚未接洽谈判,,上海
587,,天宝绿洲公寓,虹口区四平路850弄,"121.507908,31.278898",天宝物业,2006,804,3,0,92000,103,尚未接洽谈判,,上海
588,,慧芝湖花园一期,虹口区平型关路1083弄,"121.465322,31.287623",中海物业,2013,7700,25,0,92000,96,尚未接洽谈判,,上海
589,,耀江国际公寓,虹口区峨眉路299弄,"121.497147,31.25551",第一太平洋戴维斯,2005,2475,8,0,92000,86,尚未接洽谈判,,上海
590,,中信虹港名庭,虹口区物华路118弄1-2号,"121.500523,31.265683",经天物业,2011,1650,5,0,92000,90,尚未接洽谈判,,上海
591,,国际明佳城,虹口区衡水路89弄1号,"121.492983,31.261167",上海明佳房地产经营开发有限公司,2007,3669,12,0,90000,108,尚未接洽谈判,,上海
592,,大上海城市花园,普陀区宜昌路588弄,"121.43711,31.250072",上海书香门第物业管理公司,2004,3300,10,0,90000,126,尚未接洽谈判,,上海
593,,上海知音（一期）,普陀区长寿路1028弄,"121.433596,31.240125",狮城怡安(上海)物业管理有限公司,2003,1584,5,0,90000,96,尚未接洽谈判,,上海
594,,上海知音（二期）,普陀区长寿路1028弄,"121.433596,31.240125",狮城怡安(上海)物业管理有限公司,2004,3949,13,0,90000,118,尚未接洽谈判,,上海
595,,飘鹰东方花园,虹口区曲阳路118弄,"121.500411,31.276374",上海飘鹰物业管理有限公司,2003,1947,6,0,90000,126,尚未接洽谈判,,上海
596,,飘鹰东方花园二期,虹口区曲阳路118弄,"121.500357,31.276009",上海飘鹰物业管理有限公司,2003,1562,5,0,90000,116,尚未接洽谈判,,上海
597,,滨河花园水岸豪庭,普陀区白玉路669弄,"121.427457,31.234328",上海燎原物业有限公司,2004,1720,6,0,90000,143,尚未接洽谈判,,上海
598,,宗鑫公寓,普陀区安远路16弄,"121.455281,31.249478",上海良宇物业管理有限公司,2005,715,2,0,90000,125,尚未接洽谈判,,上海
599,,逸虹景苑,虹口区逸仙路288弄,"121.492842,31.304507",上海谷海物业管理有限公司,2004,1425,5,0,90000,103,尚未接洽谈判,,上海
600,,恒陇丽晶（上海）,普陀区中山北路3327弄,"121.417204,31.239411",上海畅苑物业管理有限公司,2008,660,2,0,90000,128,尚未接洽谈判,,上海
601,,新会苑,普陀区胶州路960弄,"121.444222,31.244004",上海东昱物业管理公司,2010,946,3,0,90000,125,尚未接洽谈判,,上海
602,,香溢花城,普陀区石泉东路168弄1号,"121.439655,31.262676",上海金晨物业经营管理有限公司,2009,3080,10,0,90000,118,尚未接洽谈判,,上海
603,,香溢花城二期,普陀区石泉东路168弄1号,"121.442904,31.262023",上海金晨物业经营管理有限公司,2009,4400,14,0,90000,126,尚未接洽谈判,,上海
604,,西部俊园,普陀区安远路800弄,"121.439501,31.242365",上海徐虎物业经营有限公司,2002,2789,9,0,89000,96,尚未接洽谈判,,上海
605,,绿地世家,普陀区宁夏路366弄,"121.424297,31.23943",上海科瑞物业,2003,4004,13,0,89000,98,尚未接洽谈判,,上海
606,,复城国际住宅楼,虹口区伊敏河路99弄,"121.495478,31.295106",上海高地物业管理有限公司,2010,4400,14,0,89000,93,尚未接洽谈判,,上海
607,,香杉园,虹口区广纪路171弄,"121.488281,31.289595",香杉物业管理有限公司,2011,1100,3,0,88000,106,尚未接洽谈判,,上海
608,,凯润金城,虹口区四川北路1661号,"121.489026,31.262605",狮城怡安(上海)物业管理有限公司,2010,1375,4,0,87000,100,尚未接洽谈判,,上海
609,,虹口现代公寓,虹口区天宝路66号,"121.501809,31.266966",新加坡怡安物业管理有限公司,2002,2915,10,0,86000,92,尚未接洽谈判,,上海
610,,绿地世纪城二期,普陀区顺义路100弄,"121.427059,31.236844",科瑞物业,2003,1720,6,0,86000,116,尚未接洽谈判,,上海
611,,地方天园,普陀区东新路355弄,"121.430588,31.245236",上实物业,2003,3102,10,0,85000,116,尚未接洽谈判,,上海
612,,宝华雅苑,普陀区胶州路1077弄,"121.440933,31.245204",上海杰安物业管理有限公司,2005,1650,5,0,85000,123,尚未接洽谈判,,上海
613,,飘鹰花苑,虹口区周家嘴路1063弄,"121.512867,31.268774",上海飘鹰房地产开发中心,1999,537,2,0,85000,85,尚未接洽谈判,,上海
614,,新文苑,虹口区欧阳路28弄,"121.495545,31.270532",上海宝祥置业有限公司,2001,858,3,0,85000,106,尚未接洽谈判,,上海
615,,绿地世纪城一期,普陀区宁夏路353弄,"121.424888,31.239206",科瑞物业,2007,1150,4,0,85000,100,尚未接洽谈判,,上海
616,,馨虹苑1,虹口区周家嘴路338弄,"121.503874,31.259309",上海盛丰物业管理有限公司,2003,1513,5,0,85000,126,尚未接洽谈判,,上海
617,,宏惠花苑,虹口区榆林路69弄,"121.521537,31.259625",上海北外滩物业管理有限公司,2016,347,1,0,85000,135,尚未接洽谈判,,上海
618,,金沙雅苑三期,普陀区清峪路368弄,"121.376615,31.246445",上海协沁物业管理有限公司,2013,6600,22,0,85000,116,尚未接洽谈判,,上海
619,,宇泰景苑,虹口区飞虹路288弄,"121.509651,31.269938",上海宇泰物业管理有限公司,2010,5500,18,0,85000,96,尚未接洽谈判,,上海
620,,绿景晓园,虹口区宝昌路399弄,"121.480432,31.265396",暂无,2010,1760,6,0,85000,174,尚未接洽谈判,,上海
621,,"音乐广场二,三期",普陀区江宁路1220弄,"121.450203,31.251494",上海威斯特物业经营有限公司,2017,2640,8,0,84000,100,尚未接洽谈判,,上海
622,,河滨围城,普陀区澳门路288弄,"121.449774,31.254554",上海高力国际物业有限公司,2003,4576,15,0,83000,126,尚未接洽谈判,,上海
623,,音乐广场,普陀区江宁路1220弄,"121.450203,31.251494",上海威斯特物业经营有限公司,2004,1408,4,0,83000,110,尚未接洽谈判,,上海
624,,海上名庭,普陀区梅岭北路1258弄,"121.398676,31.248704",上海申城物业公司,2004,3003,10,0,83000,116,尚未接洽谈判,,上海
625,,海上名庭（三期）,普陀区梅川路888弄,"121.396996,31.247138",上海申城物业公司,2007,4070,12,0,83000,126,尚未接洽谈判,,上海
626,,柳林公寓,虹口区柳营路45弄18-19号,"121.475848,31.278286",上海广同物业有限公司,2003,1925,6,0,82608,106,尚未接洽谈判,,上海
627,,绿洲尧舜公寓,普陀区澳门路872弄3号,"121.44119,31.247103",上海联源物业发展有限公司,2010,314,1,0,82500,118,尚未接洽谈判,,上海
628,,江南名庐,普陀区白玉路98弄,"121.423111,31.242294",上海运泰物业公司,2006,5280,18,0,82000,89,尚未接洽谈判,,上海
629,,宇泰公寓,虹口区东汉阳路338弄,"121.502038,31.256473",上海宇泰物业管理有限公司,2010,2750,9,0,82000,96,尚未接洽谈判,,上海
630,,虹领公寓,虹口区岳州路319弄,"121.508325,31.265994",外滩物业,2004,528,2,0,81000,86,尚未接洽谈判,,上海
631,,瑞嘉苑一期,虹口区新嘉路1弄,"121.49461,31.261766",上海新昌物业公司,2010,1458,5,0,80000,100,尚未接洽谈判,,上海
632,,浦江名邸二期,虹口区海伦路88号,"121.503045,31.262187",上海浦欣物业有限公司,2006,1375,4,0,80000,112,尚未接洽谈判,,上海
633,,浦江名邸三期,虹口区海伦路88号,"121.502465,31.262035",上海浦欣物业有限公司,2007,1375,4,0,80000,106,尚未接洽谈判,,上海
634,,浦江名邸一期,虹口区海伦路88号,"121.501954,31.262417",上海浦欣物业有限公司,2004,1375,4,0,80000,98,尚未接洽谈判,,上海
635,,华清名苑,虹口区华昌路183号,"121.481185,31.269801",上海圣波特物业管理有限公司,2003,1650,5,0,80000,100,尚未接洽谈判,,上海
636,,富丽花苑,普陀区江宁路1306弄17号,"121.448742,31.252323",上海富强物业经营管理有限公司,2000,660,2,0,80000,116,尚未接洽谈判,,上海
637,,秋水云庐,普陀区长寿路28弄,"121.452691,31.2513",上海运泰物业公司,2003,1620,3,0,80000,93,尚未接洽谈判,,上海
638,,云都苑,普陀区西康路1277弄,"21.443598,31.249372",上海云都置业有限公司,2003,1650,5,0,80000,116,尚未接洽谈判,,上海
639,,中远两湾城一.二.三.四期,普陀区中潭路33/91/99/100弄，远景路97弄,"121.454806,31.258187",上海中远物业管理有限公司,2006,7100,27,0,80000,123,尚未接洽谈判,,上海
640,,中皇广场三期,虹口区梧洲路218弄,"121.500634,31.26044",上海莲花物业咨询有限公司,2002,396,1,0,80000,86,尚未接洽谈判,,上海
641,,圣天地公寓,普陀区江宁路1145弄,"121.449892,31.249142",上海世纪商务大厦物业管理有限公司,2004,2200,7,0,80000,96,尚未接洽谈判,,上海
642,,中皇广场一、二期,虹口区梧州路218弄,"121.500327,31.260272",上海莲花物业咨询有限公司,2002,1562,5,0,80000,86,尚未接洽谈判,,上海
643,,金轩大邸二期,虹口区四平路758弄,"121.505449,31.276676",卫百辛物业,2004,2046,7,0,80000,92,尚未接洽谈判,,上海
644,,光复新苑,普陀区光复西路211弄,"121.43556,31.25166",上海杨浦科技创业中心有限公司,2005,968,3,0,80000,90,尚未接洽谈判,,上海
645,,蔚蓝水岸,普陀区万航渡后路77弄,"121.432223,31.235833",豪仁物业,2011,3025,10,0,80000,110,尚未接洽谈判,,上海
646,,景明公寓(景明花园),虹口区汶水东路298号,"121.488527,31.294885",戴德梁行,2010,6930,23,0,80000,100,尚未接洽谈判,,上海
647,,金沙雅苑二期,普陀区金沙江路2208弄,"121.37685,31.245255",上海弘象物业管理有限公司,2004,6050,20,0,80000,128,尚未接洽谈判,,上海
648,,金纺苑,普陀区曹杨路2168弄,"121.412285,31.264706",上海真如物业有限公司,2006,2475,8,0,80000,95,尚未接洽谈判,,上海
649,,金轩大邸三期,虹口区四平路758弄,"121.504932,31.277344",卫百辛物业,2004,1023,3,0,80000,96,尚未接洽谈判,,上海
650,,达安春之声,普陀区水泉路88弄,"121.409231,31.273937",上海达安物业管理有限公司,2006,4730,15,0,80000,113,尚未接洽谈判,,上海
651,,汇丽花园,普陀区长寿路822弄45支弄,"121.435487,31.241561",上海大众物业管理有限责任公司,2006,4400,15,0,80000,123,尚未接洽谈判,,上海
652,,吉祥苑,虹口区吉祥路38号,"121.495407,31.271222",上海仁联物业管理有限公司,2007,704,2,0,80000,102,尚未接洽谈判,,上海
653,,达安春之声花园二期,普陀区水泉路99弄,"121.408152,31.273853",上海达安物业管理有限公司,2008,2002,6,0,80000,125,尚未接洽谈判,,上海
654,,海昌苑,虹口区海伦路306弄,"121.498589,31.263667",上海昊大置业发展有限公司,2007,1430,4,0,79563,80,尚未接洽谈判,,上海
655,,西部秀苑,普陀区杨柳青路408号,"121.40776,31.244373",上海真如物业有限公司,2010,913,3,0,79000,140,尚未接洽谈判,,上海
656,,海泰苑,虹口区通州路88弄,"121.505711,31.260373",上海国昕物业管理有限公司,2003,2211,7,0,78000,80,尚未接洽谈判,,上海
657,,绿洲城市花园三期,普陀区胶州路1216弄,"121.438161,31.247492",上海联源物业管理公司,2002,3388,11,0,78000,120,尚未接洽谈判,,上海
658,,典雅公寓,虹口区广灵二路298弄,"121.478881,31.290637",上海航空房地产公司,1999,792,2,0,78000,116,尚未接洽谈判,,上海
659,,祥和名邸,普陀区梅川路1333弄,"121.383913,31.248103",上房集团,2006,3525,12,0,78000,136,尚未接洽谈判,,上海
660,,新陆花苑,四平路460弄,"121.499917,31.272381",上海百利达物业发展有限公司,1996,3344,11,0,78000,86,尚未接洽谈判,,上海
661,,燕宁苑,普陀区光复西路777弄,"121.43197,31.241557",上海金阳物业公司,2012,1980,6,0,78000,100,尚未接洽谈判,,上海
662,,德华苑,虹口区恒业路129弄,"121.482074,31.274247",上海广欣物业管理有限公司,2010,633,2,0,78000,80,尚未接洽谈判,,上海
663,,金殿苑,虹口区临平北路2号,"121.50004,31.26841",佳镜物业,2005,1265,4,0,78000,65,尚未接洽谈判,,上海
664,,世纪之门,普陀区江宁路1415弄,"121.446628,31.253807",上海荣联物业管理公司,2003,900,3,0,77000,88,尚未接洽谈判,,上海
665,,凯旋华庭,普陀区真金路457弄,"121.4112,31.278753",上海中鹰物业管理有限公司,2008,2409,8,0,77000,112,尚未接洽谈判,,上海
666,,春满园B区,虹口区同心路1115弄,"121.474368,31.282218",上海宏祥物业管理有限公司,2007,1100,4,0,77000,86,尚未接洽谈判,,上海
667,,北宸佳苑,虹口区中山北一路1100弄,"121.493786,31.294453",上海名宸物业管理有限公司,2008,2222,7,0,76800,92,尚未接洽谈判,,上海
668,,常德名园,普陀区常德路1185弄,"121.445234,31.244613",上海杰安物业管理有限公司,2001,3289,10,0,76000,80,尚未接洽谈判,,上海
669,,金芙世纪公寓,罗浮路89弄,"121.487455,31.258152",上海陆家嘴物业服务有限公司,2002,952,3,0,76000,125,尚未接洽谈判,,上海
670,,芙蓉花苑（上海）,普陀区中山北路2196弄,"121.437084,31.252171",三湘物业,2005,440,1,0,76000,111,尚未接洽谈判,,上海
671,,溧阳华府公寓,虹口区四平路283号,"121.496048,31.269726",港联物业,1996,1584,5,0,76000,110,尚未接洽谈判,,上海
672,,宏城公寓,虹口区曲阳路167号,"121.498936,31.276201",恒润物业,2004,440,1,0,76000,88,尚未接洽谈判,,上海
673,,上海长发白玉公寓,普陀区白兰路5弄15支弄,"121.421791,31.240039",刻龙物业,2004,1584,5,0,76000,150,尚未接洽谈判,,上海
674,,万峰梦湖苑,虹口区广灵四路881弄,"121.468708,31.288882",上海宝卫物业管理有限公司,2008,4252,14,0,76000,96,尚未接洽谈判,,上海
675,,荣振馨苑,虹口区纪念路488弄,"121.492079,31.301494",上海江湾物业管理有限公司,2008,506,2,0,76000,86,尚未接洽谈判,,上海
676,,丰景湾名邸,虹口区华严路228弄,"121.4808,31.311313",上海玉顺物业管理有限公司,2012,4785,15,0,76000,120,尚未接洽谈判,,上海
677,,临江大厦,虹口区东大名路1062号,"121.514245,31.256538",上海浦江房地产综合开发公司,2014,1452,4,0,75000,70,尚未接洽谈判,,上海
678,,恒城花苑,虹口区四平路311号,"121.497363,31.270735",戴德梁行房地产咨询（上海）有限公司,1997,1936,6,0,75000,80,尚未接洽谈判,,上海
679,,水岸茗苑,普陀区长寿路1112弄,"121.43325,31.238132",呼和浩特市金磊物业公司,2012,2635,8,0,75000,128,尚未接洽谈判,,上海
680,,金轩大邸一期,虹口区四平路758弄,"121.505449,31.276676",卫百辛物业,2004,1634,5,0,75000,103,尚未接洽谈判,,上海
681,,上青佳园,普陀区常德路1258弄,"121.44349,31.248026",上海上青置业发展有限公司,2001,6353,21,0,75000,126,尚未接洽谈判,,上海
682,,中虹花园(丽都苑),虹口区凉城路357弄,"121.475222,31.291714",中虹物业管理公司,2007,2970,10,0,75000,88,尚未接洽谈判,,上海
683,,嘉宏紫薇园,虹口区同心路28弄,"121.484875,31.271484",美丽华物业管理有限公司,2001,2338,4,0,75000,116,尚未接洽谈判,,上海
684,83465,安康里东小区,上海市浦东新区瑞福路196弄,"121.609786,31.101956",上海金玉兰物业管理有限公司,2015.4.15,810,3,1,31120,99,已经安装,,上海
685,83484,安康里西小区,上海市浦东新区周阳路299弄,"121.608364,31.102682",上海金玉兰物业管理有限公司,2015.4.15,648,2,2,31125,99,已经安装,,上海
686,83526,健康里小区,上海市浦东新区瑞和路900弄,"121.61269,31.100463",上海金玉兰物业管理有限公司,2015.4.18,810,3,2,31120,99,已经安装,,上海
687,84373,祥和里东小区,上海市浦东新区周阳路259弄,"121.468685,31.25648",上海金玉兰物业管理有限公司,2015.4.18,756,2,1,31120,99,已经安装,,上海
688,85103,昌盛里北小区,上海市浦东新区周秀路336弄,"121.612912,31.098458",上海金玉兰物业管理有限公司,2015.4.15,600,2,1,31125,99,已经安装,,上海
689,85110,昌盛里南小区,上海市浦东新区周秀路398弄,"121.614995,31.080757",上海金玉兰物业管理有限公司,2015.4.15,825,3,2,31120,99,已经安装,,上海
690,85173,瑞祥苑小区,上海市浦东新区航昌路376弄,"121.614995,31.080757",上海金玉兰物业管理有限公司,2015.4.15,900,3,2,32275,103,已经安装,,上海
691,85180,华盛里北小区,上海市浦东新区周秀路516弄,"121.614995,31.080757",上海金玉兰物业管理有限公司,2015.4.15,450,2,1,31120,99,已经安装,,上海
692,85185,华盛里南小区,上海市浦东新区瑞和路1120弄,"121.609397,31.09372",上海金玉兰物业管理有限公司,2015.4.15,720,2,1,31120,99,已经安装,,上海
693,85199,平安里南小区,上海市浦东新区周秀路118弄,"121.611806,31.10576",上海金玉兰物业管理有限公司,2015.4.15,702,2,2,31120,99,已经安装,,上海
694,85334,瑞馨苑小区,上海市浦东新区航春路169弄,"121.6133,31.086815",上海金玉兰物业管理有限公司,2015.4.15,1008,3,3,32275,103,已经安装,,上海
695,85362,瑞雅苑小区,上海市浦东新区鹤永路259弄,"121.61056,31.08664",上海金玉兰物业管理有限公司,2015.4.15,600,2,2,32275,103,已经安装,,上海
696,85411,泰丰里小区,上海市浦东新区瑞安路399弄,"121.609255,31.09775",上海金玉兰物业管理有限公司,2015.4.15,756,2,2,31120,99,已经安装,,上海
697,85453,泰和里小区,上海市浦东新区瑞安路700弄,"121.607097,31.097058",上海金玉兰物业管理有限公司,2015.4.15,756,2,2,31120,99,已经安装,,上海
698,85502,泰顺里小区,上海市浦东新区瑞安路699弄,"121.608551,31.09657",上海金玉兰物业管理有限公司,2015.4.15,918,3,2,31120,99,已经安装,,上海
699,85530,祥和里西小区,上海市浦东新区周阳路258弄,"121.610315,31.10003",上海金玉兰物业管理有限公司,2015.4.18,972,3,1,31120,99,已经安装,,上海
700,85579,兴盛里北小区,上海市浦东新区周秀路168弄,"121.612259,31.103817",上海金玉兰物业管理有限公司,2015.4.15,600,2,1,31120,99,已经安装,,上海
701,90821,三杨新村1街坊,上海市浦东新区海阳路215弄,"121.49534,31.16143",上海三阳物业管理有限公司,2007.12.1,1533,5,3,54856,87,已经安装,,上海
702,90814,三杨新村2街坊,上海市浦东新区板泉路95弄,"121.495523,31.160346",上海三阳物业管理有限公司,2007.12.1,1533,5,2,54856,87,已经安装,,上海
703,90612,博学家园,上海市浦东新区杨南路1899号,"121.524345,31.162429",上海三阳物业管理有限公司,2015.11.2,1033,3,2,65312,103,已经安装,,上海
704,90759,三林新村A,上海市浦东新区永泰路468弄,"121.519247,31.142443",上海三阳物业管理有限公司,2009.7.9,1188,4,3,54899,107,已经安装,,上海
705,,三林新村B,上海市浦东新区永泰路258弄,"121.512269,31.141686",上海三阳物业管理有限公司,2009.7.9,977,3,0,54899,107,已接洽未签约,等待物业方内部审批流程,上海
706,,三林新村C,上海市浦东新区永泰路136弄,"121.511539,31.140485",上海三阳物业管理有限公司,2009.7.9,876,3,0,54899,107,已接洽未签约,等待物业方内部审批流程,上海
707,90633,三林新村D,上海市浦东新区永泰路59弄,"121.508425,31.141302",上海三阳物业管理有限公司,2009.7.9,1288,4,3,54899,107,已经安装,,上海
708,90696,三林新村E,上海市浦东新区永泰路133弄,"121.51303,31.142243",上海三阳物业管理有限公司,2009.7.9,2108,7,7,54899,107,已经安装,,上海
709,86837,城林雅苑,上海市浦东新区懿行路267弄,"121.513789,31.133274",上海昕茹物业管理有限公司,2013.5.28,2130,7,5,39998,99,已经安装,,上海
710,87166,城林嘉苑,上海市浦东新区林德路502弄,"121.511668,31.134003",上海昕茹物业管理有限公司,2013.5.28,630,2,2,41005,99,已经安装,,上海
711,87131,城林美苑东区,上海市浦东新区三舒路33弄,"121.510857,31.131688",上海昕茹物业管理有限公司,2012.12.28,1576,5,5,41698,99,已经安装,,上海
712,87140,城林美苑西区,上海市浦东新区三舒路62弄,"121.509381,31.130456",上海昕茹物业管理有限公司,2012.12.28,1280,4,4,41225,99,已经安装,,上海
713,83351,中海御景熙岸,上海市浦东新区秀沿西路258弄,"121.536112,31.1355",上海中海物业管理有限公司,2011.4.26,1426,5,5,54084,113,已经安装,,上海
714,,保利茉莉公馆,上海市浦东新区浦秀路1536弄,"121.496647,31.10088",保利物业服务发展有限公司,2013.9.10,2321,8,7,67748,129,已经签约,,上海
715,,保利艾芦,上海市浦东新区蓝靛路1688弄,"121.646812,31.10468",保利物业服务发展有限公司,2013.12.21,1264,4,5,55947,149,已经签约,,上海
716,,保利林语溪,上海市浦东新区秀沿西路68弄,"121.543758,31.137634",保利物业服务发展有限公司,2011.7.4,1478,5,5,73265,117,已经签约,,上海
717,,蔚蓝林语,上海市浦东新区茉莉路565号,"121.910062,30.909021",保利物业服务发展有限公司,2011.12.09,1188,4,4,38919,103,已经签约,,上海
718,,明天华城1期,上海市浦东新区周星路500弄,"121.5857,31.108059",浙江颐景园物业管理有限公司,2010.11.1,2044,7,6,35567,112,已经签约,,上海
719,,明天华城2期,上海市浦东新区康沈路2262弄,"121.587384,31.107091",浙江颐景园物业管理有限公司,2011.10.3,603,2,1,35994,77,已经签约,,上海
720,,明天华城3期,上海市浦东新区周星路501弄,"121.584303,31.109865",浙江颐景园物业管理有限公司,2012.9.21,1014,3,3,36553,89,已经签约,,上海
721,,惠南颐景园,上海市浦东新区拱泰路29弄,"121.767249,31.064254",浙江颐景园物业管理有限公司,2017.12.23,1246,4,3,45778,107,已经签约,,上海
722,,朗诗未来树,上海市浦东新区秋亭路88弄,"121.768783,31.103477",南京朗诗物业服务发展有限公司,2017.12.31,1512,5,3,43221,99,已经签约,,上海
723,,朗诗里程,上海市浦东新区渔港路399号,"121.857909,30.871929",南京朗诗物业服务发展有限公司,2017.11.08,1321,4,4,38799,114,已经签约,,上海
724,,东方悦居苑,上海市浦东新区杨思路1121弄,"121.511036,31.170697",上海佰事德物业管理有限公司,2009.6.16,2009,7,4,59778,89,已经签约,,上海
725,,瑞禾明苑,上海市浦东新区夏碧路79弄,"121.596186,31.344281",上海赐安物业管理有限公司,2008.9.12,987,3,2,45336,67,已经签约,,上海
726,,红柿苑,上海市浦东新区环林西路777弄,"121.532903,31.146587",上海民盈物业管理有限公司,2004.11.12,768,3,2,45632,76,已经签约,,上海
727,,新城碧翠,上海市浦东新区繁锦路1288弄,"121.591111,31.312209",上海新城物业管理有限公司,2013.04.26,1768,6,4,56478,99,已接洽未签约,等待物业方内部审批流程,上海
728,,凯德莲公馆,上海市浦东新区齐恒路33号,"121.527165,31.19511",上海怡东物业管理有限公司,2013.12.22,688,2,2,80116,124,已经签约,,上海
729,,康桥月苑南区,上海市浦东新区康佳路38弄,"121.602454,31.132437",上海盈尚物业管理有限公司,2007.4.17,756,2,1,54322,67,已经签约,,上海
730,,康湾苑,上海市浦东新区周园北路522弄,"121.592909,31.13629",上海盈尚物业管理有限公司,2008.9.21,1214,4,1,45667,59,已经签约,,上海
731,,达城锦园,上海市浦东新区康弘路428弄,"121.608895,31.125335",上海盈尚物业管理有限公司,2009.11.27,1677,6,3,43216,103,已经签约,,上海
732,,海尚乐苑,上海市浦东新区周邓公路6600弄,"121.609697,31.122016",上海盈尚物业管理有限公司,2010.3.21,1108,4,3,60112,112,已经签约,,上海
733,,昱龙家园北区,上海市浦东新区康达路688弄,"121.603335,31.130406",上海盈尚物业管理有限公司,2007.1.31,1231,4,1,56733,73,已经签约,,上海
734,,康庭苑,上海市浦东新区川周公路2928号,"121.620944,31.148704",上海盈尚物业管理有限公司,2008.8.16,679,2,2,48913,66,已经签约,,上海
735,,旭辉亚瑟郡,上海市浦东新区川周公路2880号,"121.622258,31.148819",上海永升物业管理有限公司,2014.12.31,657,2,1,65422,89,已经签约,,上海
736,,昌里花园,上海市浦东新区昌里东路71弄,"121.511642,31.183355",上海乐道物业管理有限公司,2006.7.13,3488,11,5,64412,109,已经签约,,上海
737,,天地苑,上海市浦东新区西营南路17弄,"121.491634,31.16481",上海乐道物业管理有限公司,2006.8.21,809,3,1,57114,56,已经签约,,上海
738,,亲水湾东区,上海市浦东新区康桥路1633弄,"121.590313,31.158163",上海茂欣物业管理有限公司,2010.2.25,931,3,3,62143,83,已经签约,,上海
