序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
510,,加怡花园,侨港路怡港街10号,113.292828;23.071343,广州加怡物业管理有限公司,2008/7/1,320,1,,42000,66-106m2,待洽谈,,广州
511,,金玫瑰苑,广州市海珠区工业大道997号金玫瑰苑,113.292786;23.066263,广州百嘉和物业管理有限公司嘉鸿花园物业服务中心,2001/2/1,600,2,,42000,55-75m2,待洽谈,,广州
512,,元邦明月园,赤岗东路231号,"113.336393,23.097749",广东元邦物业管理有限公司,2016/9/1,500,1,,42000,67-90m2,待洽谈,,广州
513,,逸景翠园,广州市海珠区广州大道南1028号,113.307152;23.086996,广东康景物业服务有限公司 ,2004/1/1,9000,30,,42000,60-85m2,待进一步洽谈,,广州
514,,文昌花苑,文昌花苑位于荔湾区文昌南路137-1至193-3号,113.243837;23.117534,德高物业,1998,1015,3,0,42000,70m2,已经签约,等待物业方内部审批流程,广州
515,,中铁荔湾国际城,龙溪路悦澜三街2号中铁荔湾国际城,"113.216407,23.079041",中铁建（北京）物业管理有限公司广州分公司,2015/5/1,1800,6,,40000,60-90,待洽谈,,广州
516,,福景居,赤岗路150-200号,113.326858;23.088342,中山市星期八物业管理有限公司,1999/1/1,420,1,,40000,87-121m2,待洽谈,,广州
517,,中海金沙馨园,广州市白云区金沙洲环洲三路南段中海金沙馨园一期7栋楼下架空层,"113.205339,23.148264",中海物业管理有限公司,2008/1/1,1080,4,,40000,60-80,已入柜,,广州
518,,中海金沙馨园三期,广州市白云区金沙洲环洲三路金沙馨园三期,"113.204916,23.147133",中海物业管理有限公司,2012/1/1,1200,4,,40000,60-80,已入柜,,广州
519,,维雅苑,广州市荔湾区荔湾路119号,"113.297331,23.225672",雅苑物业管理有限公司,2010/1/1,700,2,,40000,60-90,待洽谈,,广州
520,,雅居乐荔尚国际,广州市荔湾区文昌南路97-107号,"113.250676,23.122417",雅居乐物业管理有限公司,2008/1/1,485,2,,40000,60-90,待进一步洽谈,,广州
521,,广州魔方公寓（流花湖公园店）,西增路协和路10号,"113.242413,23.144361",魔方（广州）公寓管理有限公司,2016/2/11,300,1,,40000,60-90,待洽谈,,广州
522,,美林湖畔北苑,天河区桃园西路632-616号,113.413721;23.118175,美林湖畔北苑业主委员会,2009,700,2,1,40000,76m2,已入柜,点位无信号,广州
523,,爱家园,广州市越秀区文德南路65号,113.297331;23.225672,绿景物业,2010/1/1,1000,3,,40000,60-88m2,待洽谈,,广州
524,,逢源轩,逢源路66-68号,"113.239885,23.118001",康都物业,2008/1/1,250,1,,40000,60-90,待洽谈,,广州
525,,鸿益华府,广东省广州市海珠区工业大道南新业路51号,113.286514;23.066147,进裕物业,2013/1/1,150,1,,40000,88-156m2,待洽谈,,广州
526,,恒大御府,怡新路227号,"113.334130,23.181844",金碧物业管理有限公司,2016/11/18,1300,4,,40000,60-80,待进一步洽谈,,广州
527,,金碧雅苑,白云大道华南北路(尖彭路)白云堡立交掉头往南前行约200米至加油站右转,"113.291842,23.222941",金碧物业管理有限公司,2006/1/1,2304,8,,40000,60-80,待进一步洽谈,,广州
528,,恒大御景湾,广州市白云区金沙洲大桥沿江北广州恒大御景湾,"113.254261,23.124851",金碧物业管理有限公司,2014/12/1,2089,7,,40000,60-80,待进一步洽谈,,广州
529,,金碧新城,广州市白云区黄石西路与石槎路交界西南面金碧新城,"113.241725,23.203401",金碧物业管理有限公司,20014,4980,17,,40000,60-80,待进一步洽谈,,广州
530,,恒大绿洲,广州市白云区金沙洲大桥以南恒大绿洲,"113.216875,23.152193",金碧物业管理有限公司,2010/12/1,2000,7,,40000,60-80,待进一步洽谈,,广州
531,,逸翠湾,广州市荔湾区黄沙大道逸翠湾,"113.239261,23.109815",家利物业管理有限公司,2009/1/1,2500,8,,40000,60-90,待洽谈,,广州
532,,珠江鹅潭湾,广州市荔湾区滘口大街8号珠江鹅潭湾,"113.209974,23.118827",广州珠江物业酒店管理有限公司,2016/6/1,450,2,,40000,60-90,待洽谈,,广州
533,,珠光高派华庭,滨江东路586号,113.304838;23.102248,广州珠光物业管理有限公司,2010/1/1,450,1,,40000,89-156m2,待洽谈,,广州
534,,睿微御景花园,黄沙大道15-17号睿微御景花园（御景壹号）,"113.237797,23.109765",广州珠光物业管理有限公司,2015/1/1,8000,27,,40000,60-90,待洽谈,,广州
535,,富力半岛花园,广东省广州市白云区增槎路富力半岛花园,"113.226825,23.14217",广州宜家创生物业管理有限公司,2004/1/1,6600,22,,40000,80-100,待进一步洽谈,,广州
536,,南湖半岛花园,同和路998号J1,"113.336259,23.215446",广州雅居乐物业管理服务有限公司,2007/1/1,2000,7,,40000,80-100,待进一步洽谈,,广州
537,,富力环市西苑,彭城东路86号富力环市西苑,"113.239398,23.141512",广州天力物业发展有限公司,2000/7/1,1900,6,,40000,60-90,待进一步洽谈,,广州
538,,富力盛悦居,逢源路143-153号,"113.238602,23.120357",广州天力物业发展有限公司,2008/5/1,600,2,,40000,60-90,待进一步洽谈,,广州
539,,富力阳光美居,黄石西路富力阳光美居,"113.266312,23.208583",广州天力物业发展有限公司,2013/1/1,2000,7,,40000,60-80,待进一步洽谈,,广州
540,,富力城北区F5,新市镇花语街11号,"113.261946,23.245277",广州天力物业发展有限公司,2009/10/1,5100,17,,40000,60-80,待进一步洽谈,,广州
541,,富力桃园,罗冲围环河路4号富力桃园,"113.232711,23.148390",广州天力物业发展有限公司,2005/10/1,8500,28,,40000,60-80,待进一步洽谈,,广州
542,,碧涛湾A8栋,白云区松南二街2-8号,"113.208012,23.152091",广州天力物业发展有限公司,2007/3/1,822,3,,40000,60-80,待进一步洽谈,,广州
543,,怡乐大院,怡乐路17号,113.291774;23.102947,广州市卓汇物业管理有限公司,1995/1/1,400,1,,40000,70-121m2,待洽谈,,广州
544,,悦晖楼,昌岗东细岗路3号,113.281092;23.091942,广州市卓汇物业管理有限公司,2000/1/1,300,1,,40000,60-85m2,待洽谈,,广州
545,,盛大蓝庭,浣花路浣南东街52号盛大蓝庭,"113.231871,23.079335",广州市盈全物业管理有限公司,2004/1/1,450,2,,40000,60-90,待洽谈,,广州
546,,芳和花园,东漖南路芳和花园管理处,"113.227050,23.076677",广州市怡康物业管理有限公司,2011/4/1,6000,20,,40000,60-90,待洽谈,,广州
547,,荔怡中心,周门路16号,"113.241965,23.131025",广州市新兴苑物业管理有限公司,1999/1/1,630,2,,40000,60-90,待洽谈,,广州
548,,万科柏悦湾   ,广州市荔湾区坦尾南路万科柏悦湾   ,"113.222001,23.120605",广州市万科物业服务有限公司,2009/1/1,1475,5,,40000,60-90,待进一步洽谈，已扫盘,,广州
549,,万科云山,广州市白云区白云大道北（永泰立交北行约2公里处）  万科云山,"113.521729,22.795806",广州市万科物业服务有限公司,2008/1/1,1257,4,,40000,60-80,待进一步洽谈，已扫盘,,广州
550,,万科蓝山花园,广州市太和镇大源村黄庄南38号万科蓝山花园,"113.343924,23.233247",广州市万科物业服务有限公司,2008/1/1,2000,7,,40000,60-80,待进一步洽谈，已扫盘,,广州
551,,万科天河御品,广东省广州市白云区京溪路101号之十,"113.305824,23.137139",广州市万科物业服务有限公司,2010/1/1,963,3,,40000,60-80,待进一步洽谈，已扫盘,,广州
552,,万科峰境花园,白云大道399号,"113.273827,23.171581",广州市万科物业服务有限公司,2016/1/1,1500,5,,40000,60-80,待进一步洽谈，已扫盘,,广州
553,,万科四季公寓,广州市白云区金沙洲浔峰山西路东南侧悦峰三街东北侧万科四季公寓,"113.232105,23.071601",广州市万科物业服务有限公司,2010/1/1,514,2,,40000,60-80,待进一步洽谈，已扫盘,,广州
554,,万科金域蓝湾,广州市白云区环洲三路万科金域蓝湾,"113.212043,23.156842",广州市万科物业服务有限公司,2014/1/1,1980,7,,40000,60-80,待进一步洽谈，已扫盘,,广州
555,,时代花生2,白云区同沙路与蟾蜍石北路交汇处,"113.331944,23.193543",广州市时代邻里邦网络科技有限公司,2014/12/1,872,3,,40000,60-80,已入柜,,广州
556,,时代花生雅苑一期,天河区广州大道北瑞兴街45号,"113.321459,23.166799",广州市时代邻里邦网络科技有限公司,2004/1/1,492,2,,40000,60-80,已入柜,,广州
557,,时代花生雅苑二期,天河区广州大道北瑞兴街6号,"113.319749,23.166022",广州市时代邻里邦网络科技有限公司,2005/1/1,492,2,,40000,60-80,已入柜,,广州
558,,时代花园,白云区三元里大道水边街73号,"113.254822,23.176479",广州市时代邻里邦网络科技有限公司,2003/6/1,1188,4,,40000,60-80,已入柜,,广州
559,,翠逸家园,白云机场西路景丽街1号~13号单号,"113.258443,23.17327",广州市时代邻里邦网络科技有限公司,2006/5/2,850,3,,40000,60-80,已入柜,,广州
560,,龙津华府,龙津华府广州市荔湾区龙津西路388号,"113.248012,23.129337",广州市尚满物业管理有限公司,2011/5/1,385,1,,40000,60-90,待洽谈,,广州
561,,西关大厦,十八甫南路30号,"113.249131,23.112462",广州市三原物业管理有限公司,1999/1/1,800,3,,40000,60-90,待洽谈,,广州
562,,翠馨华庭,广州大道南962-968号,113.322948;23.090776,广州市鹏盛物业管理有限公司,2002/1/1,1008,3,,40000,32-79m2,待洽谈,,广州
563,,广州瑜翠园,天河区荟龙路14号之三瑜翠园,"113.371859,23.216466",广州市宁骏物业管理有限公司,2008/1/1,1098,4,,40000,87-88,合同走流程 ,,广州
564,,金花苑,和安街43号金花苑,"113.257396,23.133342",广州市禄创管理有限公司,2001/3/1,250,1,,40000,60-90,待洽谈,,广州
565,,荔晴居,荔湾区光复路766号,"113.253739,23.128072",广州市骏基物业管理有限公司,1999/1/1,300,1,,40000,60-90,待进一步洽谈，已扫盘,,广州
566,,君华香柏广场,广州大道北与京溪路交汇处 ,"113.331728,23.189422",广州市君华物业服务有限公司,2005/5/18,2187,7,,40000,60-80,合同走流程,,广州
567,,宝岗华庭,宝岗大道莲花南街2号宝岗华庭,113.260351;23.101964,广州市矩海物业管理有限公司,2008/12/1,300,1,,40000,73-131m2,待洽谈,,广州
568,,金桂园,解放北路1000号,"113.264050,23.151410",广州市金桂园物业管理有限公司,2017/8/31,3000,10,,40000,60-80,待洽谈,,广州
569,,维雅苑小区,维雅苑小区广州市荔湾区荔湾路119号之二101房,"113.249898,23.136117",广州市金点物业管理有限公司,1999/1/1,360,1,,40000,60-90,待进一步洽谈,,广州
570,,安富花园,光复北路506号,"113.252587,23.122287",广州市恒威物业管理有限公司,2000/8/1,450,2,,40000,60-90,待洽谈,,广州
571,,江南乐居苑,宝岗大道龙田西1号江南乐居苑,113.260750;23.095330,广州市好家园物业管理有限公司,1998/5/1,1800,6,,40000,67-110m2,待洽谈,,广州
572,,东方花苑,广州大道中353-367号东方花苑,113.313503;23.132783,广州市港联长江物业管理有限公司,1994/2/1,420,1,,40000,55-105m2,待洽谈,,广州
573,,广州叠彩园,叠彩园2广州大道南叠景路彩榆街3号,113.317141;23.091761,广州市富馨物业管理有限公司,2001/1/1,2114,6,,40000,66-121m2,合同走流程 ,,广州
574,,广州市德政置业发展有限公司,东漖南路90号101房,"113.227482,23.078277",广州市德政置业发展有限公司,2014/3/1,400,1,,40000,60-90,待洽谈,,广州
575,,益丰花园,广东省广州市海珠区江南大道中99号,113.270564;23.105473,广州市城启物业管理有限公司,2014/10/1,240,1,,40000,50-101m2,待进一步洽谈，已扫盘,,广州
576,,荔港南湾北区,广东省广州市荔湾区南岸路67号,"113.236447,23.140489",广州市城启物业管理有限公司,2010/11/1,1480,5,,40000,60-90,待进一步洽谈，已扫盘,,广州
577,,龙津世家,龙津中路459-461号,"113.250285,23.130626",广州晟汇物业管理有限公司,2017/3/27,350,1,,40000,60-90,待洽谈,,广州
578,,祈福华夏,明月一路2号,113.313397;23.114859,广州祈福物业管理有限公司,2015/1/1,240,1,,40000,66-120m2,待洽谈,,广州
579,,东漖南小区,东漖南路21、23号,"113.228084,23.078321",广州莱骏信息科技有限公司,2009/2/15,400,1,,40000,60-90,待洽谈,,广州
580,,新城市逢源轩,逢源路66-68号,"113.239880,23.117988",广州康都物业管理服务有限公司,2008/1/1,466,2,,40000,60-90,待洽谈,,广州
581,,南北广场,广州市海珠区 宝岗大道160号 南北广场 ,113.262289;23.1010495,广州金铭物业管理有限公司,2006/1/1,230,1,,40000,66-128m2,待洽谈,,广州
582,,南华西大厦,广州市海珠区宝岗大道路106～108号 南华西大厦 ,113.261450;23.1024705,广州金铭物业管理有限公司,2009/1/1,600,2,,40000,55-96m2,待洽谈,,广州
583,,华林国际,广东省广州市荔湾区康王中路300-322号华林E馆,"113.247406,23.120319",广州金铭物业管理有限公司,2011/1/1,211,1,,40000,60-90,待洽谈,,广州
584,,滨江瑞城,江晓路宝成街10号,113.302443;23.074932,广州金玫瑰物业管理有限公司东晓南分公司,2010/6/1,528,1,,40000,87-121m2,待洽谈,,广州
585,,东恒花园,广州市海珠区台涌商业街北a13号,"113.345691,23.083387",广州建凯物业管理有限公司,2006,,,3,40000,60-90,已入柜,,广州
586,,和乐大厦,广州市荔湾区和平中路19号和乐大厦,"113.249888,23.1114",广州华诺物业管理有限公司,2000/1/1,300,1,,40000,60-90,待洽谈,,广州
587,,金沙洲新社区四期东区,广州市白云区金沙洲环洲三路1-4标段,"113.211545,23.163046",广州宏德物业管理有限公司,2007/10/1,636,2,,40000,60-80,待洽谈,,广州
588,,金沙洲新社区四期西区,广州市白云区金沙洲环洲三路1-4标段,"113.211038,23.163491",广州宏德物业管理有限公司,2007/10/1,1272,4,,40000,60-80,待洽谈,,广州
589,,金沙洲新社区一期,广州市白云区金沙洲环洲三路1-4标段,"113.209768,23.158789",广州宏德物业管理有限公司,2007/10/1,3868,13,,40000,60-80,待洽谈,,广州
590,,金沙洲新社区二期,广州市白云区金沙洲环洲三路1-4标段,"113.203133,23.156137",广州宏德物业管理有限公司,2007/10/1,780,3,,40000,60-80,待洽谈,,广州
591,,方圆白云时光,广州市白云区白云新城机场路方圆白云时光,"113.297331,23.225672",广州方圆现代生活服务股份有限公司,2010/1/1,650,2,,40000,70-90,待进一步洽谈，已扫盘,,广州
592,,广州云山诗意,广州市白云区黄边北路1号,"113.297331,23.225672",广州方圆现代生活服务股份有限公司,2010/1/1,4000,13,,40000,70-90,待进一步洽谈，已扫盘,,广州
593,,云山诗意,白云大道北黄边北路120号至340号,"113.297227,23.225833",广州方圆现代生活服务股份有限公司,2008/9/5,1000,3,,40000,70-90,待进一步洽谈，已扫盘,,广州
594,,白云高尔夫花园,广州市白云区黄石东路天云街14号,"113.276863,23.207922",广州方圆现代生活服务股份有限公司,2010/1/1,3000,10,,40000,70-90,待进一步洽谈，已扫盘,,广州
595,,方圆荷塘月色,广州市白云区翰云路245号,"113.274994,23.204672",广州方圆现代生活服务股份有限公司,2010/1/1,2000,7,,40000,70-90,待进一步洽谈，已扫盘,,广州
596,,宏新华庭,广州市荔湾区光复北路康公直街12-38号 宏新华庭,"113.252046,23.123982",广州东华物业管理有限公司,2005/1/1,500,2,,40000,60-90,待洽谈,,广州
597,,老云桂小区,云景路48号老云桂小区,"113.335814,23.189973",广州东华物业管理有限公司,2001/11/1,480,2,,40000,60-80,待洽谈,,广州
598,,倚绿山庄,同泰路倚绿山庄,"113.329588,23.205695",广州东华物业管理有限公司,2001/8/1,1520,5,,40000,60-80,待洽谈,,广州
599,,四季快安公馆,环洲三路,"113.212878,23.162051",广州东华物业管理有限公司,2015/8/1,300,1,,40000,60-80,待洽谈,,广州
600,,岭南花园,同嘉路28号,"113.232246,23.161821",广州城建开发物业管理有限公司,2001/3/1,1200,4,,40000,60-80,已入柜,,广州
601,,星汇金沙雅筑,金沙洲万科路11号,"113.197404,23.159371",广州城建开发物业管理有限公司,2013/3/1,500,2,,40000,60-80,已入柜,,广州
602,,保利海棠花园,广州市海珠区江燕路353号,113.273559;23.075664,广州保利城物业管理有限公司,2006,400,1,,40000,65-82m2,已接洽未签约,,广州
603,,爱都铭轩,广州市海珠区东晓南路5号爱都铭轩,113.29874;23.070098,广州百嘉和物业管理有限公司爱都铭轩物业服务中心,2005/1/1,500,1,,40000,57-101m2,待洽谈,,广州
604,,荔江美筑,荔湾区芳村大道西大鹏街52号-64号荔江美筑,"113.221965,23.117558",广州百富商业服务有限公司,2011/4/1,600,2,,40000,60-90,待洽谈,,广州
605,,海印花园,大沙头27号之1号,113.285881;23.114450,广东粤胜物业管理有限公司,2002/1/1,500,1,,40000,71-100m2,待洽谈,,广州
606,,元邦明月水岸,花地大道158号,"113.234392,23.065393",广东元邦物业管理有限公司,2016/9/1,400,1,,40000,60-90,待洽谈,,广州
607,,元邦航空家园,广东省广州市白云区黄石西路601号元邦航空家园,"113.297331,23.225672",广东元邦物业管理有限公司,2010/1/1,1100,4,,40000,60-80,待进一步洽谈,,广州
608,,元邦明月金岸,环洲四路918号,"113.214150,23.167777",广东元邦物业管理有限公司,2016/9/1,450,2,,40000,60-80,待进一步洽谈,,广州
609,,新光城市广场,康王中路600号,"113.247886,23.124486",广东万德丰物业服务有限公司荔湾分公司,2001/1/1,3000,10,,40000,60-90,待洽谈,,广州
610,,西湾和苑,西湾路156号,"113.245467,23.160892",广东千熙投资有限公司,2016/10/20,680,2,,40000,60-90,待洽谈,,广州
611,,辉洋苑,黄沙大道189-201号,"113.229191,23.124048",广东厚园物业管理有限公司,2001/12/1,1200,4,,40000,60-90,待洽谈,,广州
612,,恒宝广场,广州市荔湾区宝华路133号,"113.241691,23.117632",广东恒宝物业管理有限公司,2015/4/30,500,2,,40000,60-90,待洽谈,,广州
613,,方圆花语水岸,广州市荔湾区大坦沙坦尾西海南路方圆花语水岸,"113.297331,23.225672",广州方圆现代生活服务股份有限公司,2010/1/1,1000,3,,40000,60-90,待进一步洽谈，已扫盘,,广州
614,,保利花园,广州市海珠区工业大道中400号保利花园,113.273801;23.070991,广州保利城物业管理有限公司,2000,3500,10,,40000,87-121m2,待进一步洽谈,,广州
615,,保利花香美苑,广东省广州市荔湾区龙溪中路（葵蓬公园旁）,"113.21025,23.081551",广州保利城物业管理有限公司,2015/1/1,2500,8,,40000,60-90,待进一步洽谈 ,,广州
616,,保利紫林美苑,广东省广州市荔湾区龙溪中路与江北路交汇处,"113.204064,23.078323",广州保利城物业管理有限公司,2015/1/1,2000,7,,40000,60-90,待进一步洽谈 ,,广州
617,,保利云禧,广东省广州市白云区白云新城云城一路9号,"113.297331,23.225672",广州保利城物业管理有限公司,2010/1/1,600,2,,40000,60-80,待进一步洽谈,,广州
618,,保利松云雅苑,广州市白云大道北丛云路68号,"113.292471,23.20663",广州保利城物业管理有限公司,2011/6/1,2000,7,,40000,60-80,待进一步洽谈,,广州
619,,保利白云山庄,广州市白云大道北丛云路68号,"113.291156,23.205538",广州保利城物业管理有限公司,2011/6/1,1000,3,,40000,60-80,待进一步洽谈,,广州
620,,紫薇花园,广州市白云区棠涌大埔东街3号,"113.25562,23.200515",广州保利城物业管理有限公司,2010/8/1,1120,4,,40000,60-80,待进一步洽谈,,广州
621,,保利西海岸-星海花园,广州市白云区金沙洲彩缤北路,"113.211915,23.167835",广州保利城物业管理有限公司,2010/1/1,3000,10,,40000,60-80,待进一步洽谈,,广州
622,,保利西海岸-瀚海花园,广州市白云区金沙洲彩缤北路,"113.211299,23.172046",广州保利城物业管理有限公司,2010/1/1,1000,3,,40000,60-80,待进一步洽谈,,广州
623,,保利西子湾,广州白云区金沙洲彩滨南路,"113.210664,23.148024",广州保利城物业管理有限公司,2010/2/1,3000,10,,40000,60-80,待进一步洽谈,,广州
624,,保利西海岸-汇海花园,广州市白云区金沙洲彩缤北路,"113.208987,23.174079",广州保利城物业管理有限公司,2010/1/1,3000,10,,40000,60-80,待进一步洽谈,,广州
625,,保利西海岸-江岸花园,广州市白云区金沙洲彩缤北路,"113.208218,23.170928",广州保利城物业管理有限公司,2010/1/1,10000,33,,40000,60-80,待进一步洽谈,,广州
626,,保利春天园,广州市白云区金沙洲悦峰一街与二街之间,"113.199991,23.160387",广州保利城物业管理有限公司,2010/2/4,3000,10,,40000,60-80,待进一步洽谈,,广州
627,,佳兆业君汇上品,广东省广州市海珠区江南大道与前进路交汇处佳兆业君汇上品,113.277144;23.110883,佳兆业物业管理（深圳）有限公司海珠分公司,2011/12/1,260,1,,39000,66-106m2,待进一步洽谈,,广州
628,,国龙大厦,广东省广州市越秀区环市中路276号,113.279128;23.146419,广东冠雄物业管理有限公司,2004/12/1,350,1,,39000,76-116m2,待洽谈,,广州
629,,翠屏?瀚宇贵都,南田路龙田直街地段,113.268538;23.102731,莲花物业管理有限公司,2014/1/1,420,1,,38000,87-121m2,待洽谈,,广州
630,,珠光御景,金隆路30号,"113.552474,22.803733",广州珠光物业管理有限公司,2014/1/1,720,2,,38000,80-100,待洽谈,,广州
631,,南沙御景,南沙金隆路30号,"113.544928,22.797817",广州珠光物业管理有限公司,2013/1/1,5600,19,,38000,80-100,待洽谈,,广州
632,,星汇晴轩,广州市白云区机场路西心谊路,113.255946;23.169302,广州越秀物业发展有限公司 ,2006,180,1,,38000,69m2,已入柜,,广州
633,,南沙唐宁花园,广东省广州市南沙区新港大道金业小学西侧富力南沙唐宁花园3,"113.590049,22.764147",广州天力物业发展有限公司,2014/10/1,1680,6,,38000,80-100,待进一步洽谈,,广州
634,,富力天海湾1号岗,广州市南沙区环市大道工业一路富力天海湾,"113.563681,22.748646",广州天力物业发展有限公司,2015/1/1,1500,5,,38000,80-100,待进一步洽谈,,广州
635,,海康小区,新港西路海康街91-99号,113.305447;23.098358,广州市卓汇物业管理有限公司,2000/1/1,400,1,,38000,76-110m2,待洽谈,,广州
636,,云水雅苑,广州南沙111省道与931乡道交叉口处,"113.494277,22.749164",广州市长建物业管理有限公司,2016/6/1,1500,5,,38000,80-100,待洽谈,,广州
637,,紫竹云轩,广州市海珠区南华东路667号－669号紫竹云轩,113.27179;23.115575,广州市屋川物业管理有限公司,2010/3/1,120,1,,38000,101-230m2,待洽谈,,广州
638,,动感华庭,江燕路220号,113.284778;23.083807,广州市同庆物业管理有限公司,1999/1/1,502,1,,38000,55-101m2,待洽谈,,广州
639,,时代玫瑰园,广州市白云区黄边北路向荣街10号,113.286447;23.224763,广州市时代邻里邦网络科技有限公司,2006,930,3,5,38000,72m2,已入柜,1个点位无信号,广州
640,,时代南湾,南沙区港前大道北（南沙游艇会对面）,"113.59309,22.779537",广州市时代邻里邦网络科技有限公司,2012/7/1,2216,7,,38000,80-100,已入柜,,广州
641,,时代长岛,进港大道377号,"113.572868,22.798482",广州市时代邻里邦网络科技有限公司,2016/12/1,600,2,,38000,80-100,已入柜,,广州
642,,时代云图2,广州市南沙区双沙大道与金隆路交汇处,"113.545825,22.791637",广州市时代邻里邦网络科技有限公司,2016/4/2,2000,7,,38000,80-100,已入柜,,广州
643,,时代云图1,双沙大道与金隆路交汇处,"113.54775,22.793259",广州市时代邻里邦网络科技有限公司,2016/4/1,2000,7,,38000,80-100,已入柜,,广州
644,,时代云图,双沙大道与金隆路交汇处,"113.545825,22.791637",广州市时代邻里邦网络科技有限公司,2016/4/2,2000,7,,38000,80-100,已入柜,,广州
645,,菁品,广州市天河区中山大道中盈溪路菁晖街4号,"113.224281,23.209406",广州市宁骏物业管理有限公司,2002,940,4,,38000,70-90,合同走流程 ,,广州
646,,金融大厦,长堤大马路316号,113.258809;23.111032,广州民间金融大厦物业管理有限公司,2013/4/1,600,2,,38000,45m2,待洽谈,,广州
647,,南沙云山诗意,南沙街道海滨路,"113.530972,22.789854",广州方圆现代生活服务股份有限公司,2013/9/1,1000,3,,38000,80-100,待进一步洽谈，已扫盘,,广州
648,,方圆南沙云山诗意,南沙区丰泽东路与环市大道西交汇处云山诗意,"113.297331,23.225672",广州方圆现代生活服务股份有限公司,2015/2/1,1000,3,,38000,80-100,待进一步洽谈，已扫盘,,广州
649,,鹅潭明珠苑,新民八路39号,113.258550;23.098618,广州东华物业管理有限公司,2016/8/1,300,1,,38000,56-95m2,待洽谈,,广州
650,,境界家园,市南公路290号,"116.48556,39.796291",广州东华物业管理有限公司,2014/4/1,1300,4,,38000,80-100,待洽谈,,广州
651,,南沙境界花园,广州市南沙区黄阁镇市南公路290号,"113.526174,22.812553",广州东华物业管理有限公司,2014/4/1,1300,4,,38000,80-100,待洽谈,,广州
652,,锦绣趣园,番禺区钟村骏业北路锦绣趣园,113.306185;22.974122,广州城洲房产租赁有限公司,2015/4/30,2000,7,,38000,55-80m2,待洽谈,,广州
653,,黄田小区,下塘西黄田一巷1号街道黄田小区,113.279226;23.142683,广东容大物业管理有限公司,1995/1/1,400,1,,38000,67-108m2,待洽谈,,广州
654,, 罗马家园,广州市海珠区南洲路88号 罗马家园,113.32613;23.065105,广东康景物业服务有限公司 ,2013/1/1,7000,20,,38000,87-121m2,待进一步洽谈,,广州
655,,南沙珠江湾,环市大道漾滨路84号,"113.583271,22.743014",广东康景物业服务有限公司 ,2012/12/31,4100,14,,38000,80-100,待进一步洽谈,,广州
656,,碧桂园天玺湾,进港大道555号,"113.579820,22.802040",广东碧桂园物业管理有限公司南沙分公司,2015/9/1,4233,14,,38000,80-100,待进一步洽谈,,广州
657,,南沙碧桂园豪庭,地铁4号线金洲站东行500米,"113.561871,22.804075",广东碧桂园物业管理有限公司南沙分公司,2012/12/1,802,3,,38000,80-100,待进一步洽谈,,广州
658,,南沙碧桂园,进港大道130至180号,"113.561871,22.804075",广东碧桂园物业管理有限公司南沙分公司,2006/1/1,3754,13,,38000,80-100,待进一步洽谈,,广州
659,,翡翠公馆,金隆路35号,"113.544931,22.795768",广州保利城物业管理有限公司,2015/7/15,250,1,,38000,80-100,待进一步洽谈,,广州
660,,恒龙苑,宝岗大道143号,113.261662;23.106734,广州市海俊物业管理有限公司,2000/12/1,380,1,,37000,59-95m2,待洽谈,,广州
661,,锦绣花园南区 ,广州市番禺区钟村骏业路3-7号,113.310522;22.96941,广州城洲房产租赁有限公司,2012/1/1,1500,5,,37000,75-93m2,待洽谈,,广州
662,,鑫润花园,富怡路,113.392658;22.952787,广东中信厚德物业管理有限公司,2002/1/1,700,2,,37000,65-93m2,待洽谈,,广州
663,,东怡新区东雅园,广州市番禺区大龙街2号东怡新区东雅园,113.390408;22.934998,东怡新区物业管理有限公司,2005/3/1,1500,5,,37000,65-93m2,待洽谈,,广州
664,,自由心岸,天园路19号-海印桥南,113.29136;23.111323,康都物业,2003/1/1,578,1,,36600,60-85m2,待洽谈,,广州
665,,魔方公寓纸厂店,广纸路26-30号魔方公寓,113.269966;23.074545,魔方（广州）公寓管理有限公司,2013/4/1,90,1,,36000,55-106m2,待洽谈,,广州
666,,紫金楼,槙和大街8号,113.333841;23.087629,广州全润德物业管理有限公司,2006/5/1,500,1,,36000,60-85m2,待洽谈,,广州
667,,保利香雪山,广州市科学城开创大道北保利香之雪山庄(市二中对面),113.475329;23.175951,广州保利城物业管理有限公司,2009/1/1,1600,5,,36000,80-92m2,待进一步洽谈,,广州
668,,聚德大厦,聚德东巷3号,113.336248;23.091369, 广州南粤物业管理有限公司,2011/4/24,608,2,,36000,55-95m2,待洽谈,,广州
669,,中海蓝湾,广州市番禺区大石镇上漖村如意路128号蓝湾花园,"113.30782,23.047178",中海物业管理有限公司,2004/1/1,586,2,,35000,60-80,已入柜,,广州
670,,九如通津,新浦南路与M05乡道交叉口东北,"113.309356,23.038755",粤海物业管理有限公司 ,2006/3/8,610,2,,35000,60-80,待进一步洽谈,,广州
671,,德字楼,洛溪南浦东端三枝香水道和大石水道交汇处,"113.309356,23.038755",粤海物业管理有限公司 ,2000/3/2,678,2,,35000,60-80,待进一步洽谈,,广州
