序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
755,,西津美地小区,广东省深圳市宝安区西乡银田路与兴业路交汇处,"113.951356,22.591577",深圳键基物业管理公司,2004.3.12,448,2,0,62375,36,已接洽，未签约,找不到合适点位,深圳
756,,云海天城世家小区,广东省深圳市南山区龙城路4号,"113.918643,22.545023",深圳市振业物业管理有限公司,1995.4.7,1045,4,0,62338,124,尚未接洽谈判,,深圳
757,,皇庭彩园小区,广东省深圳市福田区金田路与福民路的交汇处,"114.090874,22.563236",深业集团(深圳)物业管理有限公司,1995.7.3,236,1,0,62337,112,已接洽，未签约,找不到合适点位,深圳
758,,化工小区,广东省深圳市罗湖区田贝四路2号大院,"114.132273,22.546172",深圳市向西物业管理有限公司,1990.3.6,9480,30,0,62284,108,已接洽，未签约,物业不同意,深圳
759,,帝景园小区,广东省深圳市南山区深南大道南山科技园旁边,"114.134058,22.571561",祥隆物业管理有限公司,2000.7.8,1864,6,0,62220,40,尚未接洽谈判,项目经理需深入了解,深圳
760,,富通城,广东省深圳市宝安区海滨大道与西乡大道,"114.145812,22.55413",黄贝岭靖轩实业股份,2014.6.9,672,2,0,62189,70,已接洽，未签约,找不到合适点位,深圳
761,,海关二院小区,广东省深圳市罗湖区和平路,"114.072937,22.563761",长城地产股份有限公司,2000.12.9,402,2,0,62168,97,已接洽，未签约,找不到合适点位,深圳
762,,和公馆小区,广东省深圳市龙华区简上路与民塘路交汇处南侧,"113.957176,22.546654",深圳市中昊地实业发展有限公司,2001.7.5,443,2,0,62165,45,尚未接洽谈判,,深圳
763,,嘉宝田花园二期小区,广东省深圳市罗湖区笋岗东路2008号,"114.05358,22.536889",深圳广居物业管理有限公司,1998.8.3,212,1,0,62153,80,尚未接洽谈判,,深圳
764,,吉芳苑小区,广东省深圳市福田区深南中路香蜜湖特区报社后,"114.082205,22.532625",深圳市国贸物业管理公司,2003.2.21,2272,7,0,62137,85,尚未接洽谈判,,深圳
765,,景贝北小区,广东省深圳市罗湖区怡景路峰景台正对面小区,"113.98519,22.542636",华侨城物业管理公司,1990.6.9,406,2,0,62127,82,已接洽，未签约,找不到合适点位,深圳
766,,海湾花园小区,广东省深圳市南山区海昌街3号,"113.906955,22.782944",?科技园,1993.12.6,168,1,0,62100,118,尚未接洽谈判,,深圳
767,,湖贝新村小区,广东省深圳市罗湖区乐园路,"114.053896,22.522241",深圳市福浩物业管理有限公司,1996.3.8,318,1,0,62092,79,尚未接洽谈判,,深圳
768,,金碧苑小区,广东省深圳市罗湖区银湖路2号,"113.863172,22.572941",住宅物业管理,2017.3.1,1147,4,0,62083,120,已接洽，未签约,等待物业方审批流程,深圳
769,,西岭花园小区,广东省深圳市罗湖区莲塘罗沙路和新秀路交汇处,"114.031075,22.634599",莱蒙物业,2012.12.3,1311,5,0,62065,88,尚未接洽谈判,,深圳
770,,君成雍和园,广东省深圳市西乡区前进路和西乡大道交汇处东,"113.991008,22.567196",中海物业管理(深圳)有限公司,2004.4.2,1156,4,0,62044,57,已接洽，未签约,等待物业方审批流程,深圳
771,,益田村,广东省深圳市福田区益田路与福强路交汇处,"114.051694,22.574136",深圳市华富源物业管理有限公司,2001.12.8,635,2,0,62039,111,已接洽，未签约,等待物业方审批流程,深圳
772,,合正锦湖魅力城,广东省深圳市罗湖区笋岗东路与文锦北路,"113.920085,22.544744",深圳市振业物业管理有限公司,2002.4.8,1501,5,0,61969,112,尚未接洽谈判,,深圳
773,,百仕达花园三期,广东省深圳市罗湖区太白路与金威啤酒街交汇处,"113.85584,22.609181",深圳市吉达物业有限公司,2012.11.9,880,2,0,61853,88,尚未接洽谈判,,深圳
774,,星河明居,广东省深圳市福田区福民路福田区委旁,"114.044575,22.557674",中海物业管理(深圳)有限公司,2000.1.1,656,2,0,61820,98,已接洽，未签约,找不到合适点位,深圳
775,,金色年华家园,广东省深圳市罗湖区聚福路与仙湖路交汇处,"114.044239,22.568777",深圳市万厦居业管理有限公司,2005.2.3,770,2,0,61800,90,尚未接洽谈判,,深圳
776,,龙屋小区,广东省深圳市罗湖区罗湖区田贝路,"114.044121,22.559917",深圳市赛格物业发展有限公司,1998.11.24,396,1,0,61789,99,已接洽，未签约,等待物业方审批流程,深圳
777,,富通城三期,广东省深圳市宝安区中心区海滨大道与西乡大道交汇处,"113.937576,22.520832",深圳市盛孚物业管理有限公司,1995.2.14,480,1,0,61778,100,尚未接洽谈判,,深圳
778,,中海阳光棕榈园,广东省深圳市南山前海路与学府路交汇处,"113.895737,22.56521",深圳市花样年物业管理有限公司,2006.11.9,432,1,0,61634,87,已接洽，未签约,等待物业方审批流程,深圳
779,,万科第五园三期,广东省深圳市龙岗区梅观高速与布龙公路交汇处,"113.922264,22.53457",深圳市东方银座物业管理有限公司,2010.6.9,374,1,0,61595,89,尚未接洽谈判,,深圳
780,,海语西湾花园,广东省深圳市宝安区宝安中心区新安六路与海滨大道交汇.,"114.045573,22.564243",深圳市彩生活物业管理有限公司,2000.10.1,598,2,0,61574,121,已接洽，未签约,等待物业方审批流程,深圳
781,,布心花园二期,广东省深圳市罗湖区太白路,"113.922297,22.580423",深圳市新银物业管理有限公司,2000.10.15,221,1,0,61549,88,尚未接洽谈判,,深圳
782,,风格名苑,广东省深圳市罗湖区红桂路与宝安南路交汇处,"113.858036,22.611589",深圳市富通物业管理有限公司,2014.2.3,475,1,0,61465,88,已接洽，未签约,找不到合适点位,深圳
783,,上品雅园,广东省深圳市龙岗区布吉镇坂田街道杨美村布龙公路,"113.979119,22.544323",深圳市世纪开元物业管理有限公司,2009.12.3,1081,3,0,61456,89,已接洽，未签约,等待物业方审批流程,深圳
784,,星海名城一期,广东省深圳市南山区前海路西侧，南头中学对面,"113.940108,22.530265",深圳市盛孚物业管理有限公司,1998.10.25,449,1,0,61425,70,尚未接洽谈判,,深圳
785,,宝瑞轩福满阁,广东省深圳市福田保税区椰风路29号,"114.020533,22.632695",深圳市卓越物业管理有限公司,2013.6.3,1254,4,0,61386,101,已接洽，未签约,等待物业方审批流程,深圳
786,,福涛东园,广东省深圳市福田区金田路东侧1018号,"114.053867,22.607254",星河物业管理公司,2012.8.5,3148,10,0,61361,99,已接洽，未签约,等待物业方审批流程,深圳
787,,深宝大院,广东省深圳市罗湖区田贝路,"113.910692,22.555537",新锦安物业管理有限公司,2005.10.6,807,2,0,61341,89,尚未接洽谈判,,深圳
788,,TATA公寓,广东省深圳市宝安区宝安23区新安三路,"114.041197,22.533854",深圳天安物业管理有限公司,1999.3.24,768,2,0,61323,90,已接洽，未签约,找不到合适点位,深圳
789,,珠光花半里,广东省深圳市南山区西丽珠光路与龙珠二楼交汇处北侧,"113.918443,22.522649",京地物业管理公司,2003.7.4,420,1,0,61314,56,尚未接洽谈判,,深圳
790,,桂园小区二期,广东省深圳市南山区爱榕路与工业九路交汇处,"114.174448,22.566641",自有物业,2003.8.6,841,2,0,61272,77,已接洽，未签约,等待物业方审批流程,深圳
791,,金众经典家园,广东省深圳市罗湖区宝安南路与红桂路交汇处,"113.870653,22.581652",深圳市合正物业管理有限公司,2011.10.9,2326,8,0,61197,101,尚未接洽谈判,,深圳
792,,老街新寓,广东省深圳市南山区蛇口老街与渔村路交汇处渔村...,"114.228624,22.705943",中森物业,2011.12.14,444,1,0,61196,187,已接洽，未签约,等待物业方审批流程,深圳
793,,万德居,广东省深圳市福田区深南中路1011号,"114.149098,22.55375",深圳熊谷物业管理有限公司,1994.12.16,608,2,0,61190,88,已接洽，未签约,找不到合适点位,深圳
794,,港城华庭,广东省深圳市福田区元朗区裕亨路21号,"113.935067,22.531859",深圳市坤宜物业管理有限公司,2003.4.5,420,1,0,61188,130,尚未接洽谈判,,深圳
795,,白金时代公寓,广东省深圳市宝安区宝民一路宝安汽车站旁,"114.076791,22.550123",中海物业管理有限公司,1995.2.30,512,1,0,61162,160,已接洽，未签约,物业不同意,深圳
796,,宝莲大厦,广东省深圳市福田区莲花路1116号,"114.18539,22.568851",深圳市合正物业管理有限公司,2004.5.3,438,1,0,61083,63,已接洽，未签约,物业不同意,深圳
797,,帝涛豪园,广东省深圳市福田区保税区桂花路,"114.016623,22.650836",港铁物业发展(深圳)有限公司,2016.3.5,1501,5,0,61076,88,尚未接洽谈判,,深圳
798,,海滨花园,广东省深圳市南山区兴华路5号,"114.143579,22.556555",深圳市庐山物业管理公司,1999.3.13,507,1,0,61020,87,已接洽，未签约,等待物业方审批流程,深圳
799,,吉莲大厦,广东省深圳市福田区莲花路1116号,"114.235283,22.555844",方华物业公司,2000.4.5,476,1,0,60987,43,已接洽，未签约,等待物业方审批流程,深圳
800,,美加广场,广东省深圳市南山区潮洲西街2号,"113.861648,22.57735",深圳市百利行物业发展有限公司,2010.9.3,1348,4,0,60987,73,尚未接洽谈判,,深圳
801,,世界花园海华居,广东省深圳市南山区沙河侨城西街9号,"114.054763,22.514783",华侨城物业管理有限公司,1994.7.9,602,2,0,60962,105,已接洽，未签约,等待物业方审批流程,深圳
802,,深宝住宅区,广东省深圳市罗湖区田贝三路,"114.067865,22.526609",皇庭物业公司,2003.12.6,776,2,0,60927,78,尚未接洽谈判,,深圳
803,,太子山庄二期,广东省深圳市南山区前海路与荔湾路交汇处,"114.132061,22.578148",深圳市城建物业管理有限公司,1988.12.7,504,1,0,60895,89,已接洽，未签约,物业不同意,深圳
804,,"桂园一期
",广东省深圳市南山区爱榕路与工业九路交汇处,"114.046212,22.527176",深圳金地物业管理有限公司,2008.9.3,412,1,0,60886,68,已接洽，未签约,需要与业主委员会沟通,深圳
805,,御景台,广东省深圳市宝安区宝城前进一路与新安二路交汇处,"114.051008,22.54867",深圳市合正物业管理有限公司,2005.12.8,394,1,0,60875,84,尚未接洽谈判,,深圳
806,,红树家邻,广东省深圳市福田区沙头街道办福荣路21号,"113.888946,22.568844",深圳市金海物业管理有限公司,2005.7.9,932,3,0,60874,82,已接洽，未签约,等待物业方审批流程,深圳
807,,建设集团大院,广东省深圳市罗湖区红岭中路松园路,"114.073015,22.537393",深圳市开元国际物业管理有限公司,1999.7.8,563,1,0,60858,73,已接洽，未签约,物业不同意,深圳
808,,荔园新村,广东省深圳市南山区潮州西街8号南门,"113.927331,22.545205",深圳市特发物业管理有限公司,2005.6.5,1321,4,0,60853,66,尚未接洽谈判,,深圳
809,,世界花园雅兰居,广东省深圳市南山区沙河天河路,"114.135422,22.569984",深圳茂业（集团）有限公司 管理,2004.3.25,718,2,0,60834,51,已接洽，未签约,物业不同意,深圳
810,,翡翠星空,广东省深圳市罗湖区翠竹路1056号,"113.93039,22.556532",深圳市方鼎实业投资发展有限公司物业分公司,2007.3.16,366,1,0,60833,65,尚未接洽谈判,,深圳
811,,冠城世家二期,广东省深圳市宝安区宝城10区前进路与兴华路交汇处,暂无,深圳市德业基物业管理有限公司,2011.6.3,216,1,0,60828,80,尚未接洽谈判,,深圳
812,,华深小区,广东省深圳市罗湖区爱国路,"113.943426,22.547328",深圳市长城物业管理公司,2000.11.30,280,1,0,60806,104,已接洽，未签约,找不到合适点位,深圳
813,,金海滩旅游度假村,广东省深圳市大鹏新区龙岗区葵涌镇溪涌村,"113.867202,22.581235",深圳市居乐物业管理有限公司,1986.9.4,380,1,0,60805,118,尚未接洽谈判,,深圳
814,,金海滩别墅,广东省深圳市盐田区小梅沙片区,"114.12098,22.54838",深圳市潜龙物业管理有限公司,2011.9.3,2150,7,0,60793,80,已接洽，未签约,项目经理需深入了解,深圳
815,,联泰红树林,广东省深圳市南山区华侨城白石洲白石路,"114.137012,22.568087",深圳市翠拥华庭物业管理有限公司,2004.7.9,361,1,0,60773,74,已接洽，未签约,找不到合适点位,深圳
816,,茂宝大厦,广东省深圳市龙岗区布吉深惠路旁186号,"113.938335,22.518957",深圳开元国际物业管理有限公司,2003.11.9,816,2,0,60742,77,已接洽，未签约,找不到合适点位,深圳
817,,如意家园,广东省深圳市南山区桃园路119号,"113.9425271,22.54789",深圳市花样年彩生活管理有限公司,2016.5.6,200,1,0,60708,87,尚未接洽谈判,,深圳
818,,"新天地名居
",广东省 深圳市罗湖区深南东路与北斗路交汇处,"114.148488,22.561518",深圳市大众物业管理公司,1995.4.6,616,2,0,60590,70,已接洽，未签约,等待物业方审批流程,深圳
819,,皇御苑一期,广东省深圳市 福田区南路7号,"114.4568263,22.574065",深圳市正龙物业管理有限公司,2004.12.3,1315,5,0,60587,43,已接洽，未签约,物业不同意,深圳
820,,香缤广场,广东省深圳市宝安区建安一路80号,"114.068222,22.623374",自有物业,1984.7.9,1168,3,0,60549,68,尚未接洽谈判,,深圳
821,,鹏盛年华公寓,广东省深圳市福田区八卦岭 八卦一路57,"114.140221,22.5556",深圳市中海物业管理（深圳）有限公司,2003.9.4,655,2,0,60520,169,已接洽，未签约,找不到合适点位,深圳
822,,鼎胜山邻,广东省深圳市南山区西丽龙珠大道69号对面,"114.162167,22.55793",自有物业,1995.10.6,228,1,0,60509,92,已接洽，未签约,等待物业方审批流程,深圳
823,,四达大厦,广东省深圳市南山区南油粤海路2号,"114.146714,22.55041",深圳锦嘉物业管理有限公司,2016.3.4,681,2,0,60481,60,已接洽，未签约,找不到合适点位,深圳
824,,友邻国际公寓,广东省深圳市南山区南油大道与桃园路交汇处,"113.97364,22.548393",深圳市金地物业管理有限公司,2011.3.3,551,2,0,60451,287,已接洽，未签约,物业不同意,深圳
825,,五十小区,广东省深圳市盐田梧桐路东部翠海轩旁,"114.0508,22.563322",自有物业,1992.6.31,470,1,0,60374,60,尚未接洽谈判,,深圳
826,,工人生活一所,广东省深圳市盐田深沙路沙井头南街18号,"113.940545,22.548734",深圳卓诚物业管理有限公司,2000.7.8,252,1,0,60328,68,尚未接洽谈判,,深圳
827,,?山泉小区,广东省深圳市盐田区深盐路88号,"113.97364,22.548393",深圳祥祺物业管理有限公司,2003.7.9,720,2,0,60309,66,已接洽，未签约,等待物业方审批流程,深圳
828,,?浪漫满屋,广东省深圳市南山区南油生活区,"113.937033,22.509537",深圳市招商其乐物业管理有限公司,1999.6.9,474,1,0,60266,91,已接洽，未签约,找不到合适点位,深圳
829,,晶品居,广东省深圳市南山区南海大道北4052号,"113.861211,22.573616",深圳市富通物业管理有限公司,2007.11.12,746,2,2,60257,82,已经安装,,深圳
830,,?海灏华庭,广东省深圳市宝安区西乡鎮劳动村西乡大道,"114.171263,22.570026",深圳市鹏基物业管理有限公司,1998.4.5,1464,5,0,60193,124,尚未接洽谈判,等待物业方审批流程,深圳
831,,?洪湖春天,广东省深圳市罗湖区区田贝四路208号,"113.943426,22.547328",自有物业,2000.6.3,257,1,0,60169,102,已接洽，未签约,找不到合适点位,深圳
832,,大冲新城花园,广东省深圳市南山区科技路654号,"114.11839,22.563599",嘉宝田物业管理有限公司,2003.3.6,208,1,0,60144,68,已接洽，未签约,物业不同意,深圳
833,,山水情家园,广东省深圳市南山区前海路0366号,"114.240315,22.731357",深圳市宇宏物业管理有限公司,2007.1.26,548,1,0,60142,128,尚未接洽谈判,,深圳
834,,渔二村,广东省深圳市南山区蛇口新街与渔村路的交汇处,"114.04814,22.521268",深圳市金地物业管理有限公司,2000.7.9,750,2,0,60141,131,尚未接洽谈判,,深圳
835,,光华街社区,广东省深圳市南山区沙河街道侨城西街,"114.095794,22.577989",深圳康发发展有限公司,1999.12.3,604,2,0,60115,105,已接洽，未签约,找不到合适点位,深圳
836,,阳光棕榈园三期,广东省深圳市南山区前海路与学府路交汇处南侧,"114.13525,22.55465",深圳市湖贝物业管理有限公司,1983.12.5,8384,26,0,60085,80,尚未接洽谈判,,深圳
837,,合正名园,广东省深圳市福田区新闻路与景田南路交汇处,"114.236883,22.575884","深圳崇德物业管理有限公司,深圳中兆物业管理有限公司",1998.9.14,1020,3,0,60070,73,已接洽，未签约,项目经理需深入了解,深圳
838,,塘朗雅苑二期,广东省深圳市南山区西丽珠光路旁,"114.090605,22.548362",深圳市鸿荣源房地产开发有限公司,2016.4.5,暂无,,0,60027,81,已接洽，未签约,找不到合适点位,深圳
839,,?滨苑新村,广东省深圳市罗湖区滨河大道金塘街,"114.215299,22.655051",联泰物业有限公司,2011.8.15,2741,8,0,59980,275,尚未接洽谈判,,深圳
840,,海景花园(华侨城),广东省深圳市南山区侨城东街中小学对面,"114.139416,22.582559",深圳百仕达物业管理有限公司,2001.1.12,1344,4,0,59967,95,已接洽，未签约,找不到合适点位,深圳
841,,?侨城豪苑二期,广东省深圳市南山区白石洲沙河西路,"113.912526,22.516818",深圳泛海物业管理公司,1998.5.12,348,1,0,59941,287,尚未接洽谈判,,深圳
842,,宝安36区住宅楼,广东省深圳市宝安区宝安36区宝安公园对面,"113.919407,22.579216",深圳市宝安区宝晨物业管理有限公司,2008.8.12,616,2,0,59938,60,尚未接洽谈判,,深圳
843,,>?创世纪滨海花园,广东省深圳市南山区滨海大道与南油大道交界处,"114.109857,22.545869",深圳天海物业管理有限公司,2002.6.9,256,1,0,59916,155,尚未接洽谈判,,深圳
844,,益田花园,广东省深圳市福田区福强路南与益田路交汇处,"113.918611,22.565593",开元国际物业管理(深圳)有限公司,2002.3.15,1213,4,0,59912,267,已接洽，未签约,项目经理需深入了解,深圳
845,,?向西花园,广东省深圳市罗湖区向西路,"114.130379,22.563619",深圳市合正锦湖苑投资有限公司,2007.5.23,1000,3,0,59862,89,已接洽，未签约,找不到合适点位,深圳
846,,?京隆苑,广东省深圳市福田区丹桂路与银桂路交汇处宝田苑西侧,"113.860669,22.572729",深圳市富通物业管理公司,2007.8.23,2527,8,0,59862,142,尚未接洽谈判,,深圳
847,,?金怡华庭,广东省深圳市福田区金田路2003号,"114.139427,22.557802",自有物业,1988.2.12,1820,6,0,59848,60,已接洽，未签约,等待物业方审批流程,深圳
848,,?明月大厦,广东省深圳市福田区益田路3009号,"114.072579,22.526796",深圳市金地物业管理有限公司,2003.6.12,180,1,0,59845,132,尚未接洽谈判,,深圳
849,,中旅广场,广东省深圳市南山区华侨城铜锣湾广场南侧,"114.111338,22.561297",自有物业,1992.8.3,260,1,0,59833,94,已接洽，未签约,等待物业方审批流程,深圳
850,,海伴雅居,广东省深圳市南山区蛇口海昌路109号,"113.928608,22.537306",戴德梁行房地产顾问有限公司,2004.11.13,414,1,0,59833,110,已接洽，未签约,找不到合适点位,深圳
851,,上武综合楼,广东省深圳市福田区东园路巴登街,"113.93539,22.492012",自有物业,2010.1.6,210,1,0,59821,35,尚未接洽谈判,,深圳
852,,康欣园,广东省深圳市福田区莲花路与香梅路交汇处,"114.373369,22.61474",深圳星苑物业管理服务有限公司,1998.3.6,405,2,0,59800,103,尚未接洽谈判,,深圳
853,,?海天一色,广东省深圳市盐田区沙头角海山东二街与海景二路交汇处...,"114.02756,22.643177",自有物业,1982.6.18,522,1,0,59799,99,已接洽，未签约,项目经理需深入了解,深圳
854,,宏发前城一期,广东省深圳宝安区宝安大道与海城路交汇处,"113.903434,22.572178",深圳市澎柏置地实业有限公司,2003.5.6,540,2,0,59789,51,尚未接洽谈判,,深圳
855,,蓝堡公寓,广东省深圳市罗湖布心路及东昌路交汇处,"113.918973,22.541536",深圳市振业物业管理有限公司,2003.6.6,1800,6,0,59769,230,已接洽，未签约,等待物业方审批流程,深圳
856,,星海名城六期,广东省深圳市南山区前海路西侧南头中学对面,"114.132869,22.611686",茂宝物业管理公司负责管理,1998.3.6,298,1,0,59763,80,已接洽，未签约,找不到合适点位,深圳
857,,笔架山庄,广东省深圳市福田区梅岗南街5号,"113.872427,22.562949",深圳市德业基物业管理有限公司,2009.3.26,618,3,0,59719,110,已接洽，未签约,需要与业主委员会沟通,深圳
858,,?向西村,广东省深圳市罗湖区向西路,"114.108506,22.562792",深圳鹏盛地产实业有限公司物业管理分公.,2002.3.15,496,2,0,59680,95,尚未接洽谈判,,深圳
859,,?金丽豪苑,广东省深圳市罗湖区翠竹贝丽南路与田贝三路交汇处,"114.077623,22.642477",深圳市世纪开元物业管理有限公司,1995.2.6,816,3,0,59638,128,已接洽，未签约,等待物业方审批流程,深圳
860,,?靖轩豪苑,广东省深圳市罗湖区黄贝岭地铁站A出口/深南东路与沿河,"114.055211,22.563673",深圳市房地产开发有限公司,2000.1.8,896,3,0,59579,103,尚未接洽谈判,,深圳
861,,?天威花园,广东省深圳市福田区彩田路6001号,"114.132238,22.569678",自有物业,1985.5.16,219,1,0,59575,97,已接洽，未签约,物业不同意,深圳
862,,朗景园,广东省深圳市南山区深南大道与科技大道交汇处,"114.11507,22.557056",戴德梁行房地产顾问有限公司,2002.6.13,728,2,0,59555,126,已接洽，未签约,找不到合适点位,深圳
863,,?国都高尔夫花园,广东省深圳市福田区高尔夫花园南新洲路西侧,"114.083133,22.533139",深圳市皇城地产物业管理有限公司,2000.3.2,1603,5,0,59546,123,尚未接洽谈判,,深圳
864,,皇御苑二期,广东省深圳市福田区滨河大道与皇岗路交汇处,"113.919317,22.531761",中海物业管理(深圳)有限公司,2002.6.9,1169,4,0,59538,136,尚未接洽谈判,,深圳
865,,?荔枝苑,广东省深圳市南山区华侨城侨城西街欢乐谷旁,"114.059553,22.528111",深圳市万科物业管理有限公司,1998.1.23,586,2,0,59529,168,已接洽，未签约,找不到合适点位,深圳
866,,精英公寓,广东省深圳市南山区科技园沙河西路，铜鼓路,"114.06609,22.515681",深圳市沙河物业管理有限公司,2001.3.15,384,1,0,59521,147,已接洽，未签约,项目经理需深入了解,深圳
867,,福田花园,广东省深圳市福田区益田五路49号,"114.373151,22.615562",自有物业,2005.6.12,672,2,0,59521,126,尚未接洽谈判,,深圳
868,,幸福珺湾,广东省深圳市宝安区西乡大道与兴业路交汇处,"114.064896,22.515825",深圳市福田保税区物业管理公司,2002.3.5,264,1,0,59453,118,已接洽，未签约,找不到合适点位,深圳
869,,莱蒙水榭春天三期,广东省深圳市龙华区宝安龙华二线拓展区人民路和富国..,"113.892904,22.593677",深圳市圆想物业服务有限公司,2015.3.15,1679,5,0,59439,90,已接洽，未签约,项目经理需深入了解,深圳
870,,中爱花园,广东省深圳市南山区龙珠大道东桃源村北,"113.913188,22.568161",第一太平戴维斯物业服务有限公司,2006.1.8,1067,3,0,59409,102,尚未接洽谈判,,深圳
871,,福兴花园,广东省深圳市福田区龙尾路2号,"114.13669,22.567834",中海物业管理（深圳）有限公司,2003.3.15,432,2,0,59356,141,已接洽，未签约,找不到合适点位,深圳
872,,星河盛世,广东省 深圳市龙华区梅龙路与民乐路的交汇处,"114.02834,22.532127",深圳市花样年物业管理有限公司,2004.6.16,276,1,0,59345,70,尚未接洽谈判,,深圳
873,,港铁天颂,广东省深圳市龙华区 布龙路以西和平路以北,"114.132238,22.569678",自有物业,1985.2.6,1160,3,0,59323,90,已接洽，未签约,等待物业方审批流程,深圳
874,,合正汇一城,广东省深圳市宝安区西乡大道与新湖路交汇处,"113.869974,22.647182",深圳招商地产开发有限公司,1995.3.12,532,2,0,59283,92,已接洽，未签约,需要与业主委员会沟通,深圳
875,,鹏兴花园六期,广东省深圳市罗湖区莲塘路229号,"114.057317,22.519753",深圳市住宅物业管理有限公司,1995.7.13,8448,24,0,59264,116,尚未接洽谈判,,深圳
876,,星海名城二期,广东省深圳市南山区前海路西侧南头中学对面,"113.980623,22.544847",深圳市世界花园物业管理有限公司,1998.2.13,296,1,0,59261,183,尚未接洽谈判,,深圳
877,,庐峰翠苑,广东省深圳市罗湖区黄贝路1000号,"113.911415,22.57197",深圳泰华物业管理有限公司,2003.5.6,1365,5,0,59236,177,尚未接洽谈判,,深圳
878,,尚书苑,广东省深圳市福田区下梅林一街3号,"114.140562,22.550599",深圳市光华物业管理有限公司,2005.3.16,1656,5,0,59222,215,已接洽，未签约,找不到合适点位,深圳
879,,新锦安雅园三期,广东省 深圳市宝安区湖滨中路29号,"114.076911,22.623047",深圳市万科物业服务有限公司,2008.6.4,1032,3,0,59220,168,已接洽，未签约,找不到合适点位,深圳
880,,卓越皇后道,广东省深圳市龙华区人民路与新区大道交汇处东南侧,"113.924485,22.491047",香港招商局物业管理公司（南京）分公司,1988.8.16,655,2,0,59213,155,已接洽，未签约,物业不同意,深圳
881,,东方银座公馆,广东省深圳市南山区前海路与学府路交汇处以东,"114.053922,22.564376",深圳市万厦居业管理有限公司,2000.5.12,656,2,0,59195,103,尚未接洽谈判,,深圳
882,,风临洲,广东省深圳市宝安区中心区 裕安一路3074号,"114.11763,22.546162",深圳招商地产有限公司,1994.2.13,394,1,0,59194,83,尚未接洽谈判,,深圳
883,,锦隆花园,广东省深圳市南山区中心区 勤学路1008号,"114.116299,22.557364",深圳市怡盛华物业发展有限公司,2007.3.6,912,3,0,59139,63,已接洽，未签约,找不到合适点位,深圳
884,,沙河世纪假日广场,广东省深圳市南山区华侨城片区世界之窗对面,"114.147601,22.58115",深圳市城建物业管理有限公司,2000.2.16,1581,5,0,59121,93,已接洽，未签约,物业不同意,深圳
885,,赛格景苑,广东省深圳市福田区 景田西路17号,"113.981239,22.545914",深圳市世界花园物业管理有限公司,2002.6.13,678,2,0,59109,297,尚未接洽谈判,项目经理需深入了解,深圳
886,,高尔夫海景花园,广东省深圳市福田区 泰然一路10号,"113.968155,22.576182",深圳盛世嘉物业管理有限公司,2007.7.13,342,1,0,59082,106,尚未接洽谈判,,深圳
887,,万象新天,广东省深圳市宝安区宝安大道与固戍二路交汇处,"114.089391,22.638801",佳兆业物业管理(深圳)有限公司,2010.2.13,1803,6,0,59081,135,已接洽，未签约,等待物业方审批流程,深圳
888,,合正锦园,广东省深圳市罗湖区莲塘国威路东端,"114.178131,22.567781",深圳华冠投资发展有限公司,2005.3.9,840,3,0,59076,127,已接洽，未签约,物业不同意,深圳
889,,海珠城大厦,广东省深圳市南山区创业路8号,"113.984203,22.544433",深圳市瑞征物业管理有限公司物业费,2000.3.6,353,1,0,59071,280,尚未接洽谈判,物业不同意,深圳
890,,海连大厦,广东省深圳市福田区福中路27号,"114.079307,22.52284",中海物业管理(深圳)有限公司,2002.3.15,768,2,0,59004,183,已接洽，未签约,找不到合适点位,深圳
891,,俊景豪园,广东省深圳市福田区香梅路与莲花路交汇处,"114.079307,22.52284",中海物业管理(深圳)有限公司,2002.6.3,768,2,0,59004,,尚未接洽谈判,,深圳
892,,富通城五期,广东省深圳市宝安区海滨大道与西乡大道交汇处,"113.860421,22.574926",深圳市富通物业管理有限公司,2009.7.25,956,3,0,58967,80,已接洽，未签约,找不到合适点位,深圳
893,,锦绣花园翡翠郡,广东省深圳市南山区侨城东路与深南大道交汇西北,"102.727464,25.069307",深圳华侨城物业管理有限公司,2002.7.28,552,1,0,58957,200,已接洽，未签约,找不到合适点位,深圳
894,,龙都名园,广东省深圳市南山区龙珠大道与龙珠一路交汇处,"113.963217,22.576042",深圳市华佳宏物业管理有限公司,2002.4.9,408,1,0,58936,90,尚未接洽谈判,,深圳
895,,东方时代广场,广东省深圳市福田区华强北路与振兴路交汇处,"114.09271,22.551622",深圳市崇德物业管理有限公司,2004.7.26,520,1,0,58925,50,已接洽，未签约,项目经理需深入了解,深圳
896,,碧华庭居,广东省深圳市福田区梅林梅秀路与梅华路交汇处,"114.055927,22.569421",深圳市金地物业管理有限公司,2000.3.5,1171,3,0,58915,80,尚未接洽谈判,,深圳
897,,供电局南区,广东省深圳市罗湖区宝安南路1052号供电南苑?,"114.119061,22.547528",自有物业,2000.5.7,295,1,0,58906,130,已接洽，未签约,项目经理需深入了解,深圳
898,,城建仁山智水花园,广东省深圳市龙华区观澜街道环观南路以北,"114.073346,22.696367",深圳市城建物业管理有限公司,2015.12.1,1047,3,0,58858,100,尚未接洽谈判,,深圳
